    0           0.03421800         -1886.243881                    0 
    1           0.03265800         -1886.242328           0.00155311 
    2           0.02999000         -1886.239235           0.00464525 
    3           0.02542900         -1886.234850           0.00903035 
    4           0.02911400         -1886.229453            0.0144274 
    5           0.03243500         -1886.223492            0.0203884 
    6           0.04737100         -1886.217604            0.0262763 
    7           0.07163500         -1886.211969            0.0319121 
    8           0.09924800         -1886.207874             0.036007 
    9           0.12563700         -1886.207683            0.0361973 
   10           0.06253700         -1886.214955            0.0289256 
   11           0.10669500         -1886.228834            0.0150463 
   12           0.09100100         -1886.230097            0.0137833 
   13           0.06800200         -1886.232048            0.0118322 
   14           0.06804200         -1886.234742           0.00913819 
   15           0.03983100         -1886.238234           0.00564646 
   16           0.06705200         -1886.242001           0.00187948 
   17           0.03766900         -1886.242111           0.00177007 
   18           0.02560000         -1886.242338           0.00154254 
   19           0.02119000         -1886.242671           0.00121001 
   20           0.02990900         -1886.243130           0.00075019 
   21           0.02707400         -1886.243166           0.00071439 
   22           0.02865900         -1886.243246           0.00063506 
   23           0.02581800         -1886.243371           0.00050947 
   24           0.02508600         -1886.243548           0.00033273 
   25           0.02630500         -1886.243782            9.841e-05 
   26           0.02707100         -1886.244079          -0.00019788 
   27           0.02817000         -1886.244482          -0.00060108 
   28           0.02830200         -1886.245013          -0.00113211 
   29           0.02715700         -1886.245691          -0.00180998 
   30           0.02980200         -1886.246535          -0.00265468 
   31           0.02397400         -1886.247569           -0.0036879 
   32           0.02278100         -1886.248822           -0.0049409 
   33           0.02119400         -1886.250332           -0.0064514 
   34           0.02010100         -1886.252139          -0.00825846 
   35           0.01806000         -1886.254275           -0.0103944 
   36           0.01706100         -1886.256768           -0.0128869 
   37           0.01884700         -1886.259634           -0.0157537 
   38           0.01785800         -1886.262884           -0.0190037 
   39           0.01609300         -1886.266522           -0.0226416 
   40           0.01936200         -1886.270542           -0.0266611 
   41           0.01642300         -1886.274913           -0.0310324 
   42           0.01920100         -1886.274973           -0.0310924 
   43           0.02845300         -1886.275165           -0.0312843 
   44           0.04202700         -1886.275570           -0.0316891 
   45           0.05768200         -1886.276273            -0.032392 
   46           0.07513300         -1886.277358           -0.0334774 
   47           0.09430700         -1886.278907           -0.0350262 
   48           0.11187000         -1886.281251           -0.0373705 
   49           0.14226500         -1886.284660           -0.0407797 
   50           0.19130600         -1886.289364           -0.0454837 
   51           0.24991700         -1886.295454            -0.051573 
   52           0.31517700         -1886.302605           -0.0587247 
   53           0.38267300         -1886.309629           -0.0657483 
   54           0.43598900         -1886.313492           -0.0696112 
   55           0.49990900         -1886.306952           -0.0630717 
   56           0.41033100         -1886.275866            -0.031985 
   57           0.34000900         -1886.208126            0.0357551 
   58           0.46160300         -1886.105531              0.13835 
   59           0.44114100         -1886.105524             0.138357 
   60           0.40224100         -1886.105091              0.13879 
   61           0.38101400         -1886.103635             0.140246 
   62           0.39846600         -1886.100700             0.143181 
   63           0.44643000         -1886.095819             0.148062 
   64           0.49912200         -1886.088642             0.155239 
   65           0.61580300         -1886.078188             0.165692 
   66           0.75371600         -1886.064882             0.178998 
   67           1.00524000         -1886.052773             0.191108 
   68           1.24975700         -1886.054439             0.189441 
   69           1.35552900         -1886.091148             0.152733 
   70           1.54517300         -1886.184168            0.0597129 
   71           1.71291500         -1886.282948           -0.0390674 
   72           2.58564700         -1886.336914           -0.0930333 
   73           2.52457700         -1886.391746            -0.147866 
   74           2.10203300         -1886.482574            -0.238693 
   75           1.62601800         -1886.586049            -0.342169 
   76           1.19246300         -1886.694241            -0.450361 
   77           1.21155600         -1886.806370            -0.562489 
   78           1.14088600         -1886.917380            -0.673499 
   79           0.91655200         -1887.024231             -0.78035 
   80           0.90389500         -1887.101966            -0.858085 
   81           0.85957400         -1887.121789            -0.877909 
   82           0.70087600         -1887.121998            -0.878117 
   83           0.52979800         -1887.122387            -0.878506 
   84           0.46995400         -1887.123169            -0.879288 
   85           0.51393700         -1887.124755            -0.880874 
   86           0.54235200         -1887.126826            -0.882945 
   87           0.53930400         -1887.129049            -0.885168 
   88           0.48948400         -1887.131184            -0.887304 
   89           0.40105700         -1887.131828            -0.887947 
   90           0.34122200         -1887.129262            -0.885381 
   91           0.38417900         -1887.122574            -0.878694 
   92           0.44649600         -1887.112048            -0.868167 
   93           0.46136200         -1887.098340            -0.854459 
   94           0.52807100         -1887.083958            -0.840077 
   95           0.70687200         -1887.072407            -0.828527 
   96           0.89305700         -1887.067192            -0.823311 
   97           0.97101900         -1887.071429            -0.827549 
   98           0.73044200         -1887.089378            -0.845498 
   99           0.58837900         -1887.124462            -0.880581 
  100           0.55230000         -1887.131352            -0.887472 
  101           0.48507700         -1887.143546            -0.899666 
  102           0.39319400         -1887.159223            -0.915342 
  103           0.43748700         -1887.176955            -0.933074 
  104           0.44490000         -1887.195697            -0.951816 
  105           0.41400300         -1887.214346            -0.970465 
  106           0.38308700         -1887.233577            -0.989697 
  107           0.45776700         -1887.254052             -1.01017 
  108           0.51075600         -1887.275671             -1.03179 
  109           0.30836100         -1887.297774             -1.05389 
  110           0.38048100         -1887.318423             -1.07454 
  111           0.70703600         -1887.335847             -1.09197 
  112           0.95780900         -1887.350949             -1.10707 
  113           1.04941900         -1887.358058             -1.11418 
  114           1.19308800         -1887.326413             -1.08253 
  115           1.10270300         -1887.237103            -0.993223 
  116           0.99869500         -1887.125125            -0.881244 
  117           0.83532100         -1887.024133            -0.780252 
  118           0.74238500         -1886.958712            -0.714831 
  119           0.81232600         -1886.938496            -0.694615 
  120           0.60277000         -1886.972600             -0.72872 
  121           0.63642900         -1887.021098            -0.777217 
  122           1.46624900         -1887.055182            -0.811301 
  123           2.27887200         -1887.022493            -0.778612 
  124           2.05022800         -1886.834835            -0.590954 
  125           2.67361400         -1886.463772            -0.219891 
  126           3.96094900         -1885.859785             0.384096 
  127           1.58057600         -1885.996810             0.247071 
  128           1.46500100         -1886.076355             0.167526 
  129           1.36772100         -1886.089391              0.15449 
  130           1.53136000         -1886.114712             0.129169 
  131           1.49236200         -1886.149904            0.0939764 
  132           1.42683900         -1886.189459            0.0544215 
  133           1.32797400         -1886.229533            0.0143473 
  134           1.19303200         -1886.270421             -0.02654 
  135           1.03137400         -1886.316460           -0.0725791 
  136           0.77321100         -1886.365808            -0.121928 
  137           0.65967400         -1886.407556            -0.163675 
  138           2.42521600         -1886.426463            -0.182582 
  139           1.87363800         -1886.430817            -0.186936 
  140           0.98757400         -1886.435623            -0.191743 
  141           0.65176400         -1886.437506            -0.193626 
  142           0.65316600         -1886.436597            -0.192716 
  143           0.69449700         -1886.434163            -0.190283 
  144           0.81536400         -1886.430930            -0.187049 
