Time            	C4              	C2              	S0              	C2H4O           	E1              	E3              	E2              	CH2O            	A2              	B1              	B2              	B3              	A1              	M1              	M2              	M3              	M4              	M5              	M6              	C3              
1.2589254118e-07	-5.1340936607e-08	-3.5627320542e-01	-2.5102053769e-10	3.5627322021e-01	-1.4875967125e-08	-8.6853964318e-24	-1.5981088987e-10	3.2742969759e-10	7.5697725865e-11	-3.5536645347e-01	-9.0675177253e-04	-6.0818017289e-12	8.5927044229e-15	4.2851726668e-11	3.6338020526e-08	1.8516248466e-13	5.4005783179e-09	3.5627316830e-01	1.0383147477e-08	3.6054656985e-08
1.2882495517e-07	-5.2188686365e-08	-3.5627320506e-01	-2.6193447411e-10	3.5627321984e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981088952e-10	3.2742969725e-10	7.5699002622e-11	-3.5536645347e-01	-9.0675140031e-04	-6.0821347958e-12	8.5927043862e-15	4.3845238251e-11	3.7181130940e-08	1.8945864888e-13	5.4005771521e-09	3.5627316708e-01	1.0383147442e-08	3.6898772322e-08
1.3182567386e-07	-5.3056098009e-08	-3.5627320468e-01	-2.6557245292e-10	3.5627321946e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981088917e-10	3.2742969690e-10	7.5702499824e-11	-3.5536645346e-01	-9.0675101943e-04	-6.0819127512e-12	8.5927043623e-15	4.4861978505e-11	3.8043879711e-08	1.9385483064e-13	5.4005735439e-09	3.5627316583e-01	1.0383147406e-08	3.7762549744e-08
1.3489628826e-07	-5.3936353565e-08	-3.5627320429e-01	-2.6193447411e-10	3.5627321907e-01	-1.4868690723e-08	-8.7370952201e-24	-1.5981133290e-10	3.2742969654e-10	7.5698447510e-11	-3.5536645347e-01	-9.0675062967e-04	-6.0828009296e-12	8.5927043306e-15	4.5902323423e-11	3.8926724471e-08	1.9835345924e-13	5.4005776517e-09	3.5627316456e-01	1.0383147369e-08	3.8646447211e-08
1.3803842646e-07	-5.4848111579e-08	-3.5627320389e-01	-2.7284841053e-10	3.5627321867e-01	-1.4865052744e-08	-8.7370952201e-24	-1.5981133254e-10	3.2742969617e-10	7.5700168356e-11	-3.5536645346e-01	-9.0675023084e-04	-6.0821903070e-12	8.5927043134e-15	4.6966917785e-11	3.9830133215e-08	2.0295686374e-13	5.4005759864e-09	3.5627316326e-01	1.0383147331e-08	3.9550933383e-08
1.4125375446e-07	-5.5766385769e-08	-3.5627320348e-01	-2.5829649530e-10	3.5627321826e-01	-1.4872329146e-08	-8.6336976435e-24	-1.5981088807e-10	3.2742969580e-10	7.5702555336e-11	-3.5536645347e-01	-9.0674982272e-04	-6.0829119519e-12	8.5927042747e-15	4.8056296812e-11	4.0754584965e-08	2.0766750250e-13	5.4005735439e-09	3.5627316192e-01	1.0383147292e-08	4.0476487837e-08
1.4454397707e-07	-5.6720770703e-08	-3.5627320307e-01	-2.7284841053e-10	3.5627321784e-01	-1.4865053188e-08	-8.6853964318e-24	-1.5981088769e-10	3.2742969541e-10	7.5700390401e-11	-3.5536645346e-01	-9.0674940509e-04	-6.0824678627e-12	8.5927042344e-15	4.9171054967e-11	4.1700569873e-08	2.1248786313e-13	5.4005757644e-09	3.5627316056e-01	1.0383147252e-08	4.1423601304e-08
1.4791083882e-07	-5.7689940678e-08	-3.5627320264e-01	-2.7284841053e-10	3.5627321741e-01	-1.4865052744e-08	-8.6853964318e-24	-1.5981133139e-10	3.2742969502e-10	7.5701278579e-11	-3.5536645346e-01	-9.0674897773e-04	-6.0822458181e-12	8.5927042138e-15	5.0311708096e-11	4.2668589573e-08	2.1742054651e-13	5.4005747652e-09	3.5627315916e-01	1.0383147211e-08	4.2392775970e-08
1.5135612484e-07	-5.8678047539e-08	-3.5627320220e-01	-2.6557245292e-10	3.5627321698e-01	-1.4868690723e-08	-8.6853964318e-24	-1.5981133098e-10	3.2742969462e-10	7.5701001023e-11	-3.5536645346e-01	-9.0674854042e-04	-6.0824123516e-12	8.5927041635e-15	5.1478987738e-11	4.3659157179e-08	2.2246809179e-13	5.4005749872e-09	3.5627315773e-01	1.0383147170e-08	4.3384525717e-08
1.5488166189e-07	-5.9692893078e-08	-3.5627320175e-01	-2.6557245292e-10	3.5627321653e-01	-1.4868691167e-08	-8.6853964318e-24	-1.5981088648e-10	3.2742969421e-10	7.5700334889e-11	-3.5536645346e-01	-9.0674809292e-04	-6.0827454185e-12	8.5927041416e-15	5.2673422506e-11	4.4672797925e-08	2.2763322041e-13	5.4005756533e-09	3.5627315627e-01	1.0383147127e-08	4.4399376450e-08
1.5848931925e-07	-6.0727739423e-08	-3.5627320129e-01	-2.6193447411e-10	3.5627321607e-01	-1.4868690723e-08	-8.6853964318e-24	-1.5981133015e-10	3.2742969379e-10	7.5700001823e-11	-3.5536645347e-01	-9.0674763500e-04	-6.0823013293e-12	8.5927041023e-15	5.3895724847e-11	4.5710049225e-08	2.3291864086e-13	5.4005759864e-09	3.5627315477e-01	1.0383147083e-08	4.5437866210e-08
1.6218100974e-07	-6.1794051131e-08	-3.5627320083e-01	-2.6921043172e-10	3.5627321560e-01	-1.4865053188e-08	-8.7370952201e-24	-1.5981088563e-10	3.2742969336e-10	7.5702333291e-11	-3.5536645346e-01	-9.0674716641e-04	-6.0825233739e-12	8.5927040805e-15	5.5146510846e-11	4.6771461108e-08	2.3832716904e-13	5.4005737105e-09	3.5627315324e-01	1.0383147039e-08	4.6500545589e-08
1.6595869074e-07	-6.2881477705e-08	-3.5627320035e-01	-2.6921043172e-10	3.5627321512e-01	-1.4865052744e-08	-8.6336976435e-24	-1.5981132928e-10	3.2742969291e-10	7.5700445912e-11	-3.5536645346e-01	-9.0674668690e-04	-6.0818572400e-12	8.5927040264e-15	5.6426440731e-11	4.7857596318e-08	2.4386167361e-13	5.4005754313e-09	3.5627315168e-01	1.0383146993e-08	4.7587978065e-08
1.6982436525e-07	-6.3994233694e-08	-3.5627319986e-01	-2.6557245292e-10	3.5627321463e-01	-1.4868690723e-08	-8.7370952201e-24	-1.5981132883e-10	3.2742969246e-10	7.5701167557e-11	-3.5536645346e-01	-9.0674619623e-04	-6.0817462177e-12	8.5927039778e-15	5.7736167926e-11	4.8969030743e-08	2.4952509899e-13	5.4005747097e-09	3.5627315007e-01	1.0383146946e-08	4.8700740228e-08
1.7378008287e-07	-6.5132909095e-08	-3.5627319935e-01	-2.6557245292e-10	3.5627321413e-01	-1.4868691167e-08	-8.6853964318e-24	-1.5981088428e-10	3.2742969200e-10	7.5702222269e-11	-3.5536645346e-01	-9.0674569413e-04	-6.0825233739e-12	8.5927039337e-15	5.9076399509e-11	5.0106353654e-08	2.5532044293e-13	5.4005737105e-09	3.5627314843e-01	1.0383146899e-08	4.9839422092e-08
1.7782794100e-07	-6.6294469669e-08	-3.5627319884e-01	-2.5829649530e-10	3.5627321362e-01	-1.4872329146e-08	-8.7370952201e-24	-1.5981088381e-10	3.2742969153e-10	7.5701722668e-11	-3.5536645347e-01	-9.0674518033e-04	-6.0814686620e-12	8.5927039078e-15	6.0447845771e-11	5.1270168064e-08	2.6125077823e-13	5.4005741545e-09	3.5627314675e-01	1.0383146850e-08	5.1004627411e-08
1.8197008586e-07	-6.7490447155e-08	-3.5627319831e-01	-2.6557245292e-10	3.5627321309e-01	-1.4868691167e-08	-8.6853964318e-24	-1.5981088332e-10	3.2742969105e-10	7.5701112046e-11	-3.5536645346e-01	-9.0674465457e-04	-6.0826899073e-12	8.5927038544e-15	6.1851236919e-11	5.2461091028e-08	2.6731924792e-13	5.4005748207e-09	3.5627314504e-01	1.0383146800e-08	5.2196974003e-08
1.8620871367e-07	-6.8710559812e-08	-3.5627319778e-01	-2.6557245292e-10	3.5627321255e-01	-1.4868691167e-08	-8.6853964318e-24	-1.5981088283e-10	3.2742969055e-10	7.5700279378e-11	-3.5536645346e-01	-9.0674411656e-04	-6.0815241731e-12	8.5927038221e-15	6.3287316419e-11	5.3679753978e-08	2.7352906980e-13	5.4005755423e-09	3.5627314328e-01	1.0383146748e-08	5.3417094078e-08
1.9054607180e-07	-6.9959092537e-08	-3.5627319723e-01	-2.6557245292e-10	3.5627321200e-01	-1.4868691167e-08	-8.6853964318e-24	-1.5981088232e-10	3.2742969005e-10	7.5698447510e-11	-3.5536645346e-01	-9.0674356601e-04	-6.0825788850e-12	8.5927037735e-15	6.4756846589e-11	5.4926803052e-08	2.7988353596e-13	5.4005773187e-09	3.5627314148e-01	1.0383146696e-08	5.4665634570e-08
1.9498445998e-07	-7.1236707319e-08	-3.5627319666e-01	-2.6557245292e-10	3.5627321144e-01	-1.4868691167e-08	-8.6853964318e-24	-1.5981088181e-10	3.2742968953e-10	7.5700001823e-11	-3.5536645346e-01	-9.0674300265e-04	-6.0822458181e-12	8.5927037516e-15	6.6260605986e-11	5.6202899439e-08	2.8638601579e-13	5.4005757644e-09	3.5627313964e-01	1.0383146642e-08	5.5943257484e-08
1.9952623150e-07	-7.2536805607e-08	-3.5627319608e-01	-2.5102053769e-10	3.5627321086e-01	-1.4875967125e-08	-8.6853964318e-24	-1.5981088128e-10	3.2742968900e-10	7.5701722668e-11	-3.5536645347e-01	-9.0674242616e-04	-6.0825233739e-12	8.5927036932e-15	6.7799392448e-11	5.7508719730e-08	2.9303995671e-13	5.4005740435e-09	3.5627313775e-01	1.0383146587e-08	5.7250640246e-08
2.0417379447e-07	-7.3878270483e-08	-3.5627319549e-01	-2.5829649530e-10	3.5627321027e-01	-1.4872329146e-08	-8.6336976435e-24	-1.5981088073e-10	3.2742968846e-10	7.5701056534e-11	-3.5536669189e-01	-9.0650341766e-04	-6.0827454185e-12	8.5927036554e-15	6.9374021392e-11	5.8844956274e-08	2.9984888687e-13	5.4005747097e-09	3.5627313583e-01	1.0383146531e-08	5.8588476060e-08
2.0892961309e-07	-7.5247259361e-08	-3.5627319489e-01	-2.5829649530e-10	3.5627320967e-01	-1.4872328702e-08	-8.7370952201e-24	-1.5981132427e-10	3.2742968790e-10	7.5700334889e-11	-3.5536621505e-01	-9.0697965116e-04	-6.0823568404e-12	8.5927036085e-15	7.0985248097e-11	6.0212317514e-08	3.0681644770e-13	5.4005753758e-09	3.5627313385e-01	1.0383146474e-08	5.9957474380e-08
2.1379620895e-07	-7.6651774057e-08	-3.5627319427e-01	-2.6557245292e-10	3.5627320905e-01	-1.4868690723e-08	-8.7370952201e-24	-1.5981132370e-10	3.2742968733e-10	7.5700556934e-11	-3.5536621504e-01	-9.0697903344e-04	-6.0824678627e-12	8.5927035826e-15	7.2634085587e-11	6.1611528379e-08	3.1394627030e-13	5.4005750982e-09	3.5627313183e-01	1.0383146415e-08	6.1358360982e-08
2.1877616239e-07	-7.8081643397e-08	-3.5627319364e-01	-2.5829649530e-10	3.5627320842e-01	-1.4872329146e-08	-8.7370952201e-24	-1.5981087903e-10	3.2742968675e-10	7.5699391200e-11	-3.5536645347e-01	-9.0673998275e-04	-6.0833560411e-12	8.5927035283e-15	7.4321326164e-11	6.3043330815e-08	3.2124216772e-13	5.4005762640e-09	3.5627312977e-01	1.0383146355e-08	6.2791878649e-08
2.2387211386e-07	-7.9552179362e-08	-3.5627319300e-01	-2.6557245292e-10	3.5627320777e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981087844e-10	3.2742968616e-10	7.5701001023e-11	-3.5536645346e-01	-9.0673933592e-04	-6.0821347958e-12	8.5927034683e-15	7.6047868460e-11	6.4508483962e-08	3.2870800669e-13	5.4005745431e-09	3.5627312765e-01	1.0383146293e-08	6.4258787467e-08
2.2908676528e-07	-8.1056883762e-08	-3.5627319234e-01	-2.7648638934e-10	3.5627320711e-01	-1.4861414765e-08	-8.6853964318e-24	-1.5981132192e-10	3.2742968555e-10	7.5701778179e-11	-3.5536645346e-01	-9.0673867402e-04	-6.0823013293e-12	8.5927034183e-15	7.7814626710e-11	6.6007764696e-08	3.3634774640e-13	5.4005738215e-09	3.5627312549e-01	1.0383146230e-08	6.5759865178e-08
2.3442288153e-07	-8.2589276526e-08	-3.5627319166e-01	-2.6921043172e-10	3.5627320643e-01	-1.4865052744e-08	-8.6853964318e-24	-1.5981132129e-10	3.2742968493e-10	7.5702388802e-11	-3.5536645346e-01	-9.0673799670e-04	-6.0826899073e-12	8.5927033603e-15	7.9622614302e-11	6.7541967860e-08	3.4416540655e-13	5.4005732664e-09	3.5627312328e-01	1.0383146166e-08	6.7295907696e-08
2.3988329190e-07	-8.4157448033e-08	-3.5627319096e-01	-2.6193447411e-10	3.5627320574e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981087657e-10	3.2742968429e-10	7.5700834490e-11	-3.5536669189e-01	-9.0649888503e-04	-6.0821347958e-12	8.5927032951e-15	8.1472662357e-11	6.9111906982e-08	3.5216518316e-13	5.4005745986e-09	3.5627312101e-01	1.0383146100e-08	6.8867729497e-08
2.4547089157e-07	-8.5769507633e-08	-3.5627319026e-01	-2.6921043172e-10	3.5627320503e-01	-1.4865052744e-08	-8.6853964318e-24	-1.5981132001e-10	3.2742968364e-10	7.5701001023e-11	-3.5536645346e-01	-9.0673659437e-04	-6.0827454185e-12	8.5927032556e-15	8.3365769636e-11	7.0718414423e-08	3.6035131048e-13	5.4005745431e-09	3.5627311870e-01	1.0383146032e-08	7.0476164006e-08
2.5118864315e-07	-8.7415394196e-08	-3.5627318953e-01	-2.6557245292e-10	3.5627320430e-01	-1.4868690723e-08	-8.7370952201e-24	-1.5981131934e-10	3.2742968297e-10	7.5703332492e-11	-3.5536645346e-01	-9.0673586861e-04	-6.0822458181e-12	8.5927031871e-15	8.5302980982e-11	7.2362341908e-08	3.6872811232e-13	5.4005721561e-09	3.5627311632e-01	1.0383145963e-08	7.2122064061e-08
2.5703957828e-07	-8.9099618371e-08	-3.5627318879e-01	-2.6557245292e-10	3.5627320356e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981087457e-10	3.2742968229e-10	7.5703388003e-11	-3.5536645346e-01	-9.0673512595e-04	-6.0814686620e-12	8.5927031066e-15	8.7285324861e-11	7.4044561043e-08	3.7730002940e-13	5.4005720451e-09	3.5627311390e-01	1.0383145892e-08	7.3806302361e-08
2.6302679919e-07	-9.0819435176e-08	-3.5627318803e-01	-2.6193447411e-10	3.5627320280e-01	-1.4868690723e-08	-8.7887940084e-24	-1.5981131796e-10	3.2742968159e-10	7.5703388003e-11	-3.5536645347e-01	-9.0673436599e-04	-6.0835780857e-12	8.5927030759e-15	8.9313837880e-11	7.5765963753e-08	3.8607161238e-13	5.4005720451e-09	3.5627311141e-01	1.0383145820e-08	7.5529771934e-08
2.6915348039e-07	-9.2586672345e-08	-3.5627318725e-01	-2.6921043172e-10	3.5627320202e-01	-1.4865052744e-08	-8.6853964318e-24	-1.5981131724e-10	3.2742968088e-10	7.5698336488e-11	-3.5536645346e-01	-9.0673358833e-04	-6.0825788850e-12	8.5927030024e-15	9.1389597316e-11	7.7527462723e-08	3.9504751125e-13	5.4005770966e-09	3.5627310887e-01	1.0383145746e-08	7.7293386610e-08
2.7542287033e-07	-9.4394989004e-08	-3.5627318646e-01	-2.7284841053e-10	3.5627320123e-01	-1.4865053188e-08	-8.6853964318e-24	-1.5981087242e-10	3.2742968014e-10	7.5700501423e-11	-3.5536645346e-01	-9.0673279255e-04	-6.0827454185e-12	8.5927029574e-15	9.3513708264e-11	7.9329991893e-08	4.0423248323e-13	5.4005748207e-09	3.5627310627e-01	1.0383145670e-08	7.9098081504e-08
2.8183829313e-07	-9.6238066058e-08	-3.5627318564e-01	-2.6921043172e-10	3.5627320041e-01	-1.4865052744e-08	-8.7370952201e-24	-1.5981131576e-10	3.2742967940e-10	7.5700168356e-11	-3.5536645346e-01	-9.0673197824e-04	-6.0823013293e-12	8.5927028706e-15	9.5687296133e-11	8.1174506962e-08	4.1363139845e-13	5.4005750982e-09	3.5627310361e-01	1.0383145592e-08	8.0944813515e-08
2.8840315031e-07	-9.8131434574e-08	-3.5627318481e-01	-2.7284841053e-10	3.5627319958e-01	-1.4865052744e-08	-8.6853964318e-24	-1.5981131500e-10	3.2742967863e-10	7.5702555336e-11	-3.5536645346e-01	-9.0673114495e-04	-6.0820237735e-12	8.5927028084e-15	9.7911512437e-11	8.3061985888e-08	4.2324924054e-13	5.4005726557e-09	3.5627310089e-01	1.0383145513e-08	8.2834561830e-08
2.9512092267e-07	-1.0005790662e-07	-3.5627318395e-01	-2.6193447411e-10	3.5627319873e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981087012e-10	3.2742967785e-10	7.5699446711e-11	-3.5536645347e-01	-9.0673029226e-04	-6.0824678627e-12	8.5927027618e-15	1.0018753689e-10	8.4993429409e-08	4.3309110873e-13	5.4005758199e-09	3.5627309810e-01	1.0383145432e-08	8.4768328445e-08
3.0199517204e-07	-1.0204033536e-07	-3.5627318308e-01	-2.6921043172e-10	3.5627319786e-01	-1.4865052744e-08	-8.7370952201e-24	-1.5981131341e-10	3.2742967705e-10	7.5700279378e-11	-3.5536645346e-01	-9.0672941971e-04	-6.0833560411e-12	8.5927026992e-15	1.0251657622e-10	8.6969861571e-08	4.4316222117e-13	5.4005749317e-09	3.5627309525e-01	1.0383145349e-08	8.6747138699e-08
3.0902954325e-07	-1.0406521806e-07	-3.5627318219e-01	-2.6921043172e-10	3.5627319696e-01	-1.4865052744e-08	-8.7370952201e-24	-1.5981131259e-10	3.2742967622e-10	7.5702666358e-11	-3.5536645346e-01	-9.0672852683e-04	-6.0813576397e-12	8.5927025925e-15	1.0489986544e-10	8.8992330273e-08	4.5346791747e-13	5.4005724892e-09	3.5627309233e-01	1.0383145264e-08	8.8772041812e-08
3.1622776602e-07	-1.0614090431e-07	-3.5627318128e-01	-2.7648638934e-10	3.5627319605e-01	-1.4861414765e-08	-8.7370952201e-24	-1.5981131175e-10	3.2742967538e-10	7.5704331692e-11	-3.5536645346e-01	-9.0672761316e-04	-6.0829674631e-12	8.5927025489e-15	1.0733866783e-10	9.1061907820e-08	4.6401366180e-13	5.4005707684e-09	3.5627308935e-01	1.0383145177e-08	9.0844111446e-08
3.2359365693e-07	-1.0825394080e-07	-3.5627318034e-01	-2.6193447411e-10	3.5627319511e-01	-1.4868690723e-08	-8.7370952201e-24	-1.5981131089e-10	3.2742967453e-10	7.5700001823e-11	-3.5536645347e-01	-9.0672667820e-04	-6.0820237735e-12	8.5927024545e-15	1.0983427664e-10	9.3179691495e-08	4.7480504530e-13	5.4005750427e-09	3.5627308629e-01	1.0383145088e-08	9.2964446273e-08
3.3113112148e-07	-1.1043091761e-07	-3.5627317939e-01	-2.7648638934e-10	3.5627319416e-01	-1.4861414765e-08	-8.7370952201e-24	-1.5981131001e-10	3.2742967365e-10	7.5700556934e-11	-3.5536645346e-01	-9.0672572147e-04	-6.0822458181e-12	8.5927023961e-15	1.1238801503e-10	9.5346804139e-08	4.8584778964e-13	5.4005744321e-09	3.5627308317e-01	1.0383144996e-08	9.5134170556e-08
3.3884415614e-07	-1.1264751929e-07	-3.5627317840e-01	-2.6557245292e-10	3.5627319318e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981086502e-10	3.2742967275e-10	7.5699668756e-11	-3.5536645346e-01	-9.0672474245e-04	-6.0825788850e-12	8.5927023045e-15	1.1500123687e-10	9.7564394743e-08	4.9714774959e-13	5.4005753203e-09	3.5627307997e-01	1.0383144903e-08	9.7354434748e-08
3.4673685045e-07	-1.1491947495e-07	-3.5627317740e-01	-2.6557245292e-10	3.5627319218e-01	-1.4868691167e-08	-8.7887940084e-24	-1.5981086410e-10	3.2742967183e-10	7.5702222269e-11	-3.5536645346e-01	-9.0672374062e-04	-6.0825233739e-12	8.5927022455e-15	1.1767532784e-10	9.9833639065e-08	5.0871091634e-13	5.4005727668e-09	3.5627307669e-01	1.0383144808e-08	9.9626416100e-08
3.5481338923e-07	-1.1724798922e-07	-3.5627317638e-01	-2.7648638934e-10	3.5627319115e-01	-1.4861414765e-08	-8.6853964318e-24	-1.5981130725e-10	3.2742967088e-10	7.5699446711e-11	-3.5536645346e-01	-9.0672271546e-04	-6.0830229742e-12	8.5927021408e-15	1.2041170560e-10	1.0215574025e-07	5.2054342066e-13	5.4005754868e-09	3.5627307334e-01	1.0383144710e-08	1.0195131929e-07
3.6307805477e-07	-1.1962338083e-07	-3.5627317533e-01	-2.6921043172e-10	3.5627319010e-01	-1.4865052744e-08	-8.6853964318e-24	-1.5981130629e-10	3.2742966992e-10	7.5701833691e-11	-3.5536645346e-01	-9.0672166642e-04	-6.0812466174e-12	8.5927020603e-15	1.2321182102e-10	1.0453192945e-07	5.3265153602e-13	5.4005729888e-09	3.5627306991e-01	1.0383144610e-08	1.0433037704e-07
3.7153522910e-07	-1.2205782512e-07	-3.5627317425e-01	-2.6557245292e-10	3.5627318903e-01	-1.4868691167e-08	-8.7370952201e-24	-1.5981086121e-10	3.2742966893e-10	7.5700667956e-11	-3.5536645346e-01	-9.0672059295e-04	-6.0825788850e-12	8.5927019826e-15	1.2607715872e-10	1.0696346651e-07	5.4504168210e-13	5.4005740990e-09	3.5627306641e-01	1.0383144508e-08	1.0676485082e-07
3.8018939632e-07	-1.2454533689e-07	-3.5627317315e-01	-2.5829649530e-10	3.5627318793e-01	-1.4872329146e-08	-8.7370952201e-24	-1.5981086020e-10	3.2742966792e-10	7.5700501423e-11	-3.5536645347e-01	-9.0671949447e-04	-6.0816907066e-12	8.5927019003e-15	1.2900923775e-10	1.0945164063e-07	5.5772042800e-13	5.4005742101e-09	3.5627306282e-01	1.0383144403e-08	1.0925603145e-07
3.8904514499e-07	-1.2709815093e-07	-3.5627317203e-01	-2.6557245292e-10	3.5627318681e-01	-1.4868690723e-08	-8.6853964318e-24	-1.5981130326e-10	3.2742966689e-10	7.5703276980e-11	-3.5536669188e-01	-9.0647995183e-04	-6.0832450188e-12	8.5927018345e-15	1.3200961288e-10	1.1199777100e-07	5.7069449600e-13	5.4005713790e-09	3.5627305914e-01	1.0383144296e-08	1.1180523984e-07
3.9810717055e-07	-1.2970306692e-07	-3.5627317088e-01	-2.5829649530e-10	3.5627318566e-01	-1.4872329590e-08	-8.7370952201e-24	-1.5981041402e-10	3.2742966583e-10	7.5699446711e-11	-3.5536645347e-01	-9.0671722016e-04	-6.0819682624e-12	8.5927017135e-15	1.3507987471e-10	1.1460320758e-07	5.8397076477e-13	5.4005752093e-09	3.5627305538e-01	1.0383144187e-08	1.1441382767e-07
4.0738027780e-07	-1.3237601986e-07	-3.5627316970e-01	-2.6557245292e-10	3.5627318448e-01	-1.4868690723e-08	-8.7370952201e-24	-1.5981130112e-10	3.2742966475e-10	7.5704220670e-11	-3.5536645346e-01	-9.0671604312e-04	-6.0823568404e-12	8.5927016521e-15	1.3822165121e-10	1.1726933173e-07	5.9755627343e-13	5.4005702688e-09	3.5627305154e-01	1.0383144075e-08	1.1708317809e-07
4.1686938347e-07	-1.3510751113e-07	-3.5627316850e-01	-2.6557245292e-10	3.5627318327e-01	-1.4868691611e-08	-8.7370952201e-24	-1.5981041183e-10	3.2742966364e-10	7.5701445112e-11	-3.5536645346e-01	-9.0671483866e-04	-6.0833560411e-12	8.5927015265e-15	1.4143660798e-10	1.1999755702e-07	6.1145822463e-13	5.4005730998e-09	3.5627304760e-01	1.0383143960e-08	1.1981470648e-07
