    0           0.08657400         -1884.410413                    0 
    1           0.08364400         -1884.410633          -0.00022008 
    2           0.08149800         -1884.410934          -0.00052158 
    3           0.07864400         -1884.411325          -0.00091196 
    4           0.07929900         -1884.411695          -0.00128281 
    5           0.08426600         -1884.411933          -0.00151998 
    6           0.11835400         -1884.411892           -0.0014799 
    7           0.10531100         -1884.411335          -0.00092246 
    8           0.26769000         -1884.409929           0.00048316 
    9           0.73050500         -1884.405780           0.00463226 
   10           0.13314000         -1884.407960           0.00245255 
   11           1.24208700         -1884.405598           0.00481412 
   12           0.65200500         -1884.407345           0.00306797 
   13           0.12390800         -1884.408169           0.00224315 
   14           0.44050900         -1884.407563           0.00284988 
   15           0.42162800         -1884.407693           0.00271962 
   16           0.36562600         -1884.407791           0.00262133 
   17           0.28844300         -1884.407995            0.0024179 
   18           0.18483900         -1884.408183           0.00222921 
   19           0.11640800         -1884.408320           0.00209252 
   20           0.12980900         -1884.408366           0.00204688 
   21           0.23053200         -1884.408341           0.00207171 
   22           0.22380000         -1884.408345           0.00206759 
   23           0.21263200         -1884.408360           0.00205218 
   24           0.19655900         -1884.408380           0.00203276 
   25           0.17603400         -1884.408404           0.00200815 
   26           0.15200200         -1884.408432           0.00198064 
   27           0.13217200         -1884.408461           0.00195175 
   28           0.12790300         -1884.408493           0.00192002 
   29           0.12335300         -1884.408526           0.00188665 
   30           0.12042100         -1884.408561           0.00185155 
   31           0.12083900         -1884.408599           0.00181328 
   32           0.11721000         -1884.408645           0.00176709 
   33           0.11674500         -1884.408704           0.00170892 
   34           0.11471100         -1884.408788           0.00162493 
   35           0.11818000         -1884.408902           0.00151105 
   36           0.11819700         -1884.409055           0.00135759 
   37           0.12279300         -1884.409245           0.00116802 
   38           0.12450100         -1884.409480           0.00093252 
   39           0.13019300         -1884.409781            0.0006318 
   40           0.13626100         -1884.410193           0.00021956 
   41           0.13701800         -1884.410738          -0.00032589 
   42           0.14505600         -1884.411428          -0.00101535 
   43           0.15017600         -1884.412307          -0.00189442 
   44           0.15826500         -1884.413428          -0.00301505 
   45           0.17473000         -1884.414785          -0.00437277 
   46           0.22492600         -1884.416327          -0.00591429 
   47           0.25949600         -1884.417939          -0.00752611 
   48           0.30221000         -1884.419339          -0.00892633 
   49           0.31373200         -1884.419860          -0.00944782 
   50           0.32496300         -1884.418336          -0.00792357 
   51           0.34994700         -1884.412783          -0.00237046 
   52           0.31819900         -1884.401692           0.00872029 
   53           0.34679200         -1884.384778            0.0256343 
   54           0.48668700         -1884.370027            0.0403855 
   55           0.66975100         -1884.377872            0.0325409 
   56           0.66113200         -1884.382131            0.0282818 
   57           0.64370900         -1884.389700            0.0207126 
   58           0.61036300         -1884.400181            0.0102318 
   59           0.57519500         -1884.412600          -0.00218768 
   60           0.50929600         -1884.425188           -0.0147754 
   61           0.53425200         -1884.436681           -0.0262686 
   62           0.57750900         -1884.444851           -0.0344385 
   63           0.65523000         -1884.446512           -0.0360989 
   64           0.75051800         -1884.435637           -0.0252246 
   65           0.76956600         -1884.404259           0.00615401 
   66           1.73905700         -1884.341313            0.0690997 
   67           2.31789800         -1884.211683             0.198729 
   68           1.80754400         -1884.088387             0.322026 
   69           1.72070000         -1884.036065             0.374348 
   70           2.29919800         -1884.322452             0.087961 
   71           3.40637400         -1885.037077            -0.626664 
   72           6.77766100         -1885.641435             -1.23102 
   73           4.01082100         -1885.972191             -1.56178 
   74           4.08231900         -1886.026411               -1.616 
   75           3.22824900         -1885.854290             -1.44388 
   76           2.10631800         -1885.577656             -1.16724 
   77           1.74850700         -1885.141064            -0.730651 
   78           1.76707200         -1885.159465            -0.749053 
   79           1.68282700         -1885.194637            -0.784224 
   80           1.55635800         -1885.234949            -0.824536 
   81           1.37841900         -1885.271580            -0.861167 
   82           1.13871200         -1885.302153             -0.89174 
   83           1.05054800         -1885.328813            -0.918401 
   84           0.86738100         -1885.353176            -0.942764 
   85           0.70256500         -1885.365738            -0.955326 
   86           0.75068300         -1885.358801            -0.948388 
   87           0.91269200         -1885.345727            -0.935315 
   88           0.83678600         -1885.343548            -0.933135 
   89           0.96992200         -1885.360785            -0.950372 
   90           0.64099800         -1885.411456             -1.00104 
   91           0.86948800         -1885.510165             -1.09975 
   92           1.04448200         -1885.687616              -1.2772 
   93           0.97546500         -1885.958454             -1.54804 
   94           1.19034300         -1886.232815              -1.8224 
   95           1.64141700         -1886.407316              -1.9969 
   96           1.38805900         -1886.554653             -2.14424 
   97           1.57179600         -1886.687125             -2.27671 
   98           1.19117500         -1886.833490             -2.42308 
   99           0.99227800         -1886.940910              -2.5305 
  100           0.49868900         -1886.980714              -2.5703 
  101           0.88764400         -1887.015341             -2.60493 
  102           0.53275700         -1887.064751             -2.65434 
  103           1.03028500         -1887.101347             -2.69093 
  104           0.86174600         -1887.140767             -2.73035 
  105           1.03911500         -1887.166844             -2.75643 
  106           1.27838900         -1887.184390             -2.77398 
  107           1.59546700         -1887.152071             -2.74166 
  108           1.70388600         -1887.065096             -2.65468 
  109           1.62941400         -1886.937583             -2.52717 
  110           1.43335600         -1886.796326             -2.38591 
  111           1.34005700         -1886.663463             -2.25305 
  112           1.30814300         -1886.551481             -2.14107 
  113           1.17178300         -1886.468049             -2.05764 
  114           0.98394600         -1886.406322             -1.99591 
  115           0.77997100         -1886.343260             -1.93285 
  116           1.24775400         -1886.277781             -1.86737 
  117           1.04756200         -1886.231716              -1.8213 
  118           1.65018500         -1886.083699             -1.67329 
  119           2.51940300         -1885.865714              -1.4553 
  120           2.05774100         -1885.055592            -0.645179 
  121           3.07268300         -1884.231271             0.179142 
  122           1.87477900         -1883.802658             0.607754 
  123           1.90020100         -1884.096576             0.313837 
  124           1.52571000         -1884.135637             0.274776 
  125           1.22003200         -1884.149325             0.261087 
  126           0.87888800         -1884.165815             0.244598 
  127           0.71612100         -1884.181543              0.22887 
  128           0.98051000         -1884.189471             0.220942 
  129           0.65479100         -1884.207155             0.203257 
  130           0.96940100         -1884.197013             0.213399 
  131           0.67198000         -1884.205165             0.205248 
  132           0.50059200         -1884.215478             0.194935 
  133           0.50819400         -1884.223223              0.18719 
  134           0.64926500         -1884.229780             0.180632 
  135           0.69272800         -1884.240060             0.170352 
