    0           2.71307800         -1885.691790                    0 
    1           2.30013300         -1885.738543           -0.0467535 
    2           1.66508700         -1885.803458            -0.111668 
    3           1.15736300         -1885.863847            -0.172058 
    4           0.84798200         -1885.914915            -0.223125 
    5           0.60682900         -1885.956068            -0.264278 
    6           0.46537900         -1885.986141            -0.294352 
    7           0.98858800         -1885.995603            -0.303813 
    8           0.82488600         -1885.998850             -0.30706 
    9           0.35846800         -1886.004981            -0.313191 
   10           0.34052800         -1886.009061            -0.317271 
   11           0.31024400         -1886.012274            -0.320485 
   12           0.28633200         -1886.015784            -0.323995 
   13           0.25543600         -1886.019543            -0.327754 
   14           0.22696400         -1886.023292            -0.331502 
   15           0.19438300         -1886.026864            -0.335074 
   16           0.19442700         -1886.029801            -0.338012 
   17           0.28054000         -1886.031305            -0.339515 
   18           0.16017600         -1886.032263            -0.340474 
   19           0.15885700         -1886.032995            -0.341205 
   20           0.14883800         -1886.033787            -0.341998 
   21           0.14511900         -1886.034664            -0.342874 
   22           0.13378600         -1886.035584            -0.343795 
   23           0.13097600         -1886.036443            -0.344653 
   24           0.12227300         -1886.037255            -0.345465 
   25           0.12341600         -1886.037919            -0.346129 
   26           0.11605600         -1886.038501            -0.346712 
   27           0.11312200         -1886.038966            -0.347177 
   28           0.10115900         -1886.039416            -0.347626 
   29           0.09855000         -1886.039843            -0.348053 
   30           0.09130700         -1886.040221            -0.348431 
   31           0.09364000         -1886.040550            -0.348761 
   32           0.09024900         -1886.040849             -0.34906 
   33           0.09174900         -1886.041128            -0.349338 
   34           0.08729800         -1886.041403            -0.349613 
   35           0.08846600         -1886.041669             -0.34988 
   36           0.08184100         -1886.041927            -0.350137 
   37           0.08025000         -1886.042170            -0.350381 
   38           0.07615100         -1886.042403            -0.350613 
   39           0.07638000         -1886.042616            -0.350826 
   40           0.07563500         -1886.042793            -0.351003 
   41           0.07748000         -1886.042965            -0.351176 
   42           0.07574600         -1886.043110             -0.35132 
   43           0.07618300         -1886.043249            -0.351459 
   44           0.07460200         -1886.043381            -0.351591 
   45           0.07133200         -1886.043493            -0.351703 
   46           0.07011200         -1886.043595            -0.351805 
   47           0.07013000         -1886.043701            -0.351911 
   48           0.06991500         -1886.043796            -0.352006 
   49           0.06860300         -1886.043884            -0.352095 
   50           0.06919000         -1886.043974            -0.352185 
   51           0.06748200         -1886.044066            -0.352276 
   52           0.06649100         -1886.044162            -0.352372 
   53           0.06605100         -1886.044256            -0.352467 
   54           0.06564100         -1886.044345            -0.352555 
   55           0.06403400         -1886.044421            -0.352631 
   56           0.06655000         -1886.044498            -0.352708 
   57           0.06713600         -1886.044566            -0.352776 
   58           0.06920500         -1886.044628            -0.352839 
   59           0.06961000         -1886.044688            -0.352899 
   60           0.06901300         -1886.044740             -0.35295 
   61           0.06915800         -1886.044790               -0.353 
   62           0.06924300         -1886.044830             -0.35304 
   63           0.06797000         -1886.044862            -0.353072 
   64           0.06784900         -1886.044897            -0.353108 
   65           0.06709200         -1886.044922            -0.353132 
   66           0.06677300         -1886.044948            -0.353158 
   67           0.06620500         -1886.044962            -0.353172 
   68           0.06764800         -1886.044970             -0.35318 
   69           0.06732200         -1886.044980             -0.35319 
   70           0.06740900         -1886.044984            -0.353194 
   71           0.06613500         -1886.044998            -0.353208 
   72           0.06733200         -1886.044998            -0.353208 
   73           0.06722200         -1886.045010             -0.35322 
   74           0.06758600         -1886.045009            -0.353219 
   75           0.06645400         -1886.045010             -0.35322 
   76           0.06821500         -1886.045009             -0.35322 
   77           0.06756500         -1886.045018            -0.353229 
   78           0.06663600         -1886.045016            -0.353226 
   79           0.06727100         -1886.045012            -0.353222 
   80           0.06649800         -1886.045008            -0.353219 
   81           0.06638300         -1886.045010             -0.35322 
   82           0.06774400         -1886.045005            -0.353215 
   83           0.06770600         -1886.045005            -0.353215 
