Time            	A2              	E1              	E2              	E3              	B1              	M3              	B3              	M1              	M2              	M4              	B2              	C4              	M5              	M6              	CH2O            	C3              	C2              	C2H4O           	S0              	A1              
6.3095734448e-08	1.5509605476e-10	4.4321751243e-07	6.6064185917e-09	3.2519182185e-21	9.9608821008e-01	5.0456493119e-17	4.4964671243e-11	7.8939492221e-15	4.1119146298e-12	9.6151765356e-10	3.9097820346e-03	2.5000000000e+00	1.4680564886e-06	1.1508135285e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839437132e-08	3.6185252620e-18
6.4565422903e-08	1.5509635533e-10	4.4321749726e-07	6.6064183656e-09	3.2519181072e-21	9.9608817599e-01	5.2834992601e-17	4.4964669704e-11	8.2657621415e-15	4.3057460834e-12	9.6151952487e-10	3.9097819008e-03	2.5000000000e+00	1.5022793536e-06	1.1777309129e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839434092e-08	3.7031317429e-18
6.6069344801e-08	1.5509666290e-10	4.4321748174e-07	6.6064181342e-09	3.2519179933e-21	9.9608814111e-01	5.5325794374e-17	4.4964668129e-11	8.6551232570e-15	4.5087293450e-12	9.6152143977e-10	3.9097817638e-03	2.5000000000e+00	1.5372993658e-06	1.2052752791e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839430980e-08	3.7897089482e-18
6.7608297539e-08	1.5509697764e-10	4.4321746586e-07	6.6064178975e-09	3.2519178768e-21	9.9608810541e-01	5.7934195573e-17	4.4964666518e-11	9.0628601245e-15	4.7212960905e-12	9.6152339928e-10	3.9097816237e-03	2.5000000000e+00	1.5731350926e-06	1.2334612312e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839427797e-08	3.8783027813e-18
6.9183097092e-08	1.5509729971e-10	4.4321744961e-07	6.6064176552e-09	3.2519177575e-21	9.9608806888e-01	6.0665743059e-17	4.4964664869e-11	9.4898393103e-15	4.9438983467e-12	9.6152540443e-10	3.9097814804e-03	2.5000000000e+00	1.6098055344e-06	1.2623037134e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839424539e-08	3.9689602148e-18
7.0794578438e-08	1.5509762928e-10	4.4321743297e-07	6.6064174073e-09	3.2519176355e-21	9.9608803151e-01	6.3526245191e-17	4.4964663182e-11	9.9369682292e-15	5.1770094503e-12	9.6152745628e-10	3.9097813336e-03	2.5000000000e+00	1.6473301337e-06	1.2918180180e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839421205e-08	4.0617293154e-18
7.2443596007e-08	1.5509796653e-10	4.4321741595e-07	6.6064171536e-09	3.2519175106e-21	9.9608799326e-01	6.6521784147e-17	4.4964661455e-11	1.0405197070e-14	5.4211250521e-12	9.6152955593e-10	3.9097811835e-03	2.5000000000e+00	1.6857287862e-06	1.3220197936e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839417794e-08	4.1566592694e-18
7.4131024130e-08	1.5509831163e-10	4.4321739854e-07	6.6064168940e-09	3.2519173828e-21	9.9608795412e-01	6.9658728832e-17	4.4964659688e-11	1.0895520810e-14	5.6767641691e-12	9.6153170448e-10	3.9097810299e-03	2.5000000000e+00	1.7250218509e-06	1.3529250531e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839414303e-08	4.2538004088e-18
7.5857757503e-08	1.5509866477e-10	4.4321738072e-07	6.6064166284e-09	3.2519172521e-21	9.9608791407e-01	7.2943748387e-17	4.4964657880e-11	1.1408981328e-14	5.9444702852e-12	9.6153390309e-10	3.9097808727e-03	2.5000000000e+00	1.7652301609e-06	1.3845501825e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839410731e-08	4.3532042379e-18
7.7624711663e-08	1.5509902614e-10	4.4321736248e-07	6.6064163566e-09	3.2519171183e-21	9.9608787308e-01	7.6383826262e-17	4.4964656030e-11	1.1946669601e-14	6.2248124976e-12	9.6153615290e-10	3.9097807118e-03	2.5000000000e+00	1.8063750346e-06	1.4169119494e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839407076e-08	4.4549234606e-18
7.9432823472e-08	1.5509939592e-10	4.4321734382e-07	6.6064160784e-09	3.2519169814e-21	9.9608783114e-01	7.9986275234e-17	4.4964654137e-11	1.2509728048e-14	6.5183867417e-12	9.6153845512e-10	3.9097805472e-03	2.5000000000e+00	1.8484782871e-06	1.4500275120e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839403335e-08	4.5590120086e-18
8.1283051616e-08	1.5509977432e-10	4.4321732473e-07	6.6064157938e-09	3.2519168413e-21	9.9608778823e-01	8.3758752770e-17	4.4964652200e-11	1.3099352934e-14	6.8258170421e-12	9.6154081097e-10	3.9097803787e-03	2.5000000000e+00	1.8915622415e-06	1.4839144282e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839399508e-08	4.6655250694e-18
8.3176377110e-08	1.5510016153e-10	4.4321730518e-07	6.6064155025e-09	3.2519166979e-21	9.9608774431e-01	8.7709277289e-17	4.4964650217e-11	1.3716796907e-14	7.1477568380e-12	9.6154322169e-10	3.9097802064e-03	2.5000000000e+00	1.9356497408e-06	1.5185906648e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839395591e-08	4.7745191164e-18
8.5113803820e-08	1.5510055776e-10	4.4321728519e-07	6.6064152045e-09	3.2519165512e-21	9.9608769937e-01	9.1846245176e-17	4.4964648189e-11	1.4363371657e-14	7.4848903705e-12	9.6154568856e-10	3.9097800300e-03	2.5000000000e+00	1.9807641602e-06	1.5540746071e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839391583e-08	4.8860519381e-18
8.7096358996e-08	1.5510096322e-10	4.4321726473e-07	6.6064148995e-09	3.2519164011e-21	9.9608765339e-01	9.6178448606e-17	4.4964646113e-11	1.5040450699e-14	7.8379341337e-12	9.6154821290e-10	3.9097798495e-03	2.5000000000e+00	2.0269294192e-06	1.5903850685e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839387482e-08	5.0001826691e-18
8.9125093813e-08	1.5510137813e-10	4.4321724379e-07	6.6064145874e-09	3.2519162474e-21	9.9608760633e-01	1.0071509419e-16	4.4964643989e-11	1.5749472286e-14	8.2076383952e-12	9.6155079604e-10	3.9097796648e-03	2.5000000000e+00	2.0741699945e-06	1.6275413008e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839383285e-08	5.1169718212e-18
9.1201083936e-08	1.5510180270e-10	4.4321722236e-07	6.6064142680e-09	3.2519160902e-21	9.9608755818e-01	1.0546582249e-16	4.4964641815e-11	1.6491942460e-14	8.5947887874e-12	9.6155343934e-10	3.9097794758e-03	2.5000000000e+00	2.1225109331e-06	1.6655630042e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839378990e-08	5.2364813160e-18
9.3325430080e-08	1.5510223716e-10	4.4321720044e-07	6.6064139412e-09	3.2519159294e-21	9.9608750891e-01	1.1044072851e-16	4.4964639591e-11	1.7269438247e-14	9.0002079741e-12	9.6155614422e-10	3.9097792824e-03	2.5000000000e+00	2.1719778651e-06	1.7044703377e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839374595e-08	5.3587745172e-18
9.5499258602e-08	1.5510268174e-10	4.4321717800e-07	6.6064136068e-09	3.2519157648e-21	9.9608745848e-01	1.1565038306e-16	4.4964637315e-11	1.8083611000e-14	9.4247573955e-12	9.6155891210e-10	3.9097790845e-03	2.5000000000e+00	2.2225970177e-06	1.7442839297e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839370098e-08	5.4839162641e-18
9.7723722096e-08	1.5510313667e-10	4.4321715505e-07	6.6064132646e-09	3.2519155963e-21	9.9608740689e-01	1.2110585522e-16	4.4964634986e-11	1.8936189903e-14	9.8693390954e-12	9.6156174446e-10	3.9097788819e-03	2.5000000000e+00	2.2743952290e-06	1.7850248894e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839365497e-08	5.6119729068e-18
1.0000000000e-07	1.5510360221e-10	4.4321713155e-07	6.6064129144e-09	3.2519154239e-21	9.9608735409e-01	1.2681873579e-16	4.4964632602e-11	1.9828985639e-14	1.0334897635e-11	9.6156464279e-10	3.9097786747e-03	2.5000000000e+00	2.3273999623e-06	1.8267148174e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839360788e-08	5.7430123404e-18
1.0232929923e-07	1.5510407858e-10	4.4321710751e-07	6.6064125561e-09	3.2519152476e-21	9.9608730006e-01	1.3280116170e-16	4.4964630163e-11	2.0763894198e-14	1.0822422079e-11	9.6156760864e-10	3.9097784626e-03	2.5000000000e+00	2.3816393203e-06	1.8693758174e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839355969e-08	5.8771040415e-18
1.0471285481e-07	1.5510456605e-10	4.4321708291e-07	6.6064121894e-09	3.2519150671e-21	9.9608724478e-01	1.3906584223e-16	4.4964627668e-11	2.1742900976e-14	1.1332948137e-11	9.6157064356e-10	3.9097782456e-03	2.5000000000e+00	2.4371420606e-06	1.9130305083e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839351038e-08	6.0143191050e-18
1.0715193052e-07	1.5510506488e-10	4.4321705774e-07	6.6064118142e-09	3.2519148824e-21	9.9608718820e-01	1.4562608562e-16	4.4964625114e-11	2.2768084927e-14	1.1867560326e-11	9.6157374918e-10	3.9097780236e-03	2.5000000000e+00	2.4939376103e-06	1.9577020354e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839345992e-08	6.1547302818e-18
1.0964781961e-07	1.5510557533e-10	4.4321703198e-07	6.6064114303e-09	3.2519146934e-21	9.9608713031e-01	1.5249582729e-16	4.4964622501e-11	2.3841622980e-14	1.2427394276e-11	9.6157692714e-10	3.9097777963e-03	2.5000000000e+00	2.5520560822e-06	2.0034140834e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839340829e-08	6.2984120172e-18
1.1220184543e-07	1.5510609766e-10	4.4321700562e-07	6.6064110374e-09	3.2519145000e-21	9.9608707107e-01	1.5968965948e-16	4.4964619826e-11	2.4965794658e-14	1.3013639140e-11	9.6158017913e-10	3.9097775638e-03	2.5000000000e+00	2.6115282904e-06	2.0501908884e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839335546e-08	6.4454404906e-18
1.1481536215e-07	1.5510663217e-10	4.4321697865e-07	6.6064106353e-09	3.2519143021e-21	9.9608701045e-01	1.6722286215e-16	4.4964617090e-11	2.6142986913e-14	1.3627540117e-11	9.6158350687e-10	3.9097773259e-03	2.5000000000e+00	2.6723857666e-06	2.0980572513e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839330139e-08	6.5958936555e-18
1.1748975549e-07	1.5510717912e-10	4.4321695105e-07	6.6064102239e-09	3.2519140995e-21	9.9608694842e-01	1.7511143541e-16	4.4964614290e-11	2.7375699185e-14	1.4270401092e-11	9.6158691211e-10	3.9097770824e-03	2.5000000000e+00	2.7346607769e-06	2.1470385505e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839324606e-08	6.7498512813e-18
1.2022644346e-07	1.5510773882e-10	4.4321692280e-07	6.6064098029e-09	3.2519138923e-21	9.9608688494e-01	1.8337213345e-16	4.4964611424e-11	2.8666548709e-14	1.4943587401e-11	9.6159039668e-10	3.9097768332e-03	2.5000000000e+00	2.7983863392e-06	2.1971607554e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839318945e-08	6.9073949955e-18
1.2302687708e-07	1.5510831155e-10	4.4321689390e-07	6.6064093721e-09	3.2519136803e-21	9.9608681999e-01	1.9202250007e-16	4.4964608492e-11	3.0018276058e-14	1.5648528728e-11	9.6159396242e-10	3.9097765783e-03	2.5000000000e+00	2.8635962402e-06	2.2484504405e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839313152e-08	7.0686083265e-18
1.2589254118e-07	1.5510889762e-10	4.4321686432e-07	6.6064089312e-09	3.2519134633e-21	9.9608675352e-01	2.0108090588e-16	4.4964605492e-11	3.1433750957e-14	1.6386722134e-11	9.6159761122e-10	3.9097763174e-03	2.5000000000e+00	2.9303250537e-06	2.3009347990e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839307224e-08	7.2335767485e-18
1.2882495517e-07	1.5510949734e-10	4.4321683406e-07	6.6064084801e-09	3.2519132412e-21	9.9608668550e-01	2.1056658726e-16	4.4964602421e-11	3.2915978369e-14	1.7159735236e-11	9.6160134500e-10	3.9097760504e-03	2.5000000000e+00	2.9986081586e-06	2.3546416579e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839301157e-08	7.4023877264e-18
1.3182567386e-07	1.5511011104e-10	4.4321680309e-07	6.6064080185e-09	3.2519130140e-21	9.9608661590e-01	2.2049968716e-16	4.4964599279e-11	3.4468104866e-14	1.7969209525e-11	9.6160516576e-10	3.9097757772e-03	2.5000000000e+00	3.0684817581e-06	2.4095994918e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839294950e-08	7.5751307624e-18
1.3489628826e-07	1.5511073902e-10	4.4321677140e-07	6.6064075461e-09	3.2519127815e-21	9.9608654468e-01	2.3090129735e-16	4.4964596064e-11	3.6093425233e-14	1.8816863820e-11	9.6160907552e-10	3.9097754976e-03	2.5000000000e+00	3.1399828983e-06	2.4658374389e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839288597e-08	7.7518974433e-18
1.3803842646e-07	1.5511138164e-10	4.4321673897e-07	6.6064070627e-09	3.2519125435e-21	9.9608647179e-01	2.4179350429e-16	4.4964592774e-11	3.7795389624e-14	1.9704497992e-11	9.6161307635e-10	3.9097752116e-03	2.5000000000e+00	3.2131494885e-06	2.5233853160e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839282097e-08	7.9327814891e-18
1.4125375446e-07	1.5511203923e-10	4.4321670578e-07	6.6064065681e-09	3.2519123000e-21	9.9608639722e-01	2.5319943510e-16	4.4964589408e-11	3.9577610753e-14	2.0633996723e-11	9.6161717037e-10	3.9097749188e-03	2.5000000000e+00	3.2880203207e-06	2.5822736343e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839275446e-08	8.1178788029e-18
1.4454397707e-07	1.5511271213e-10	4.4321667183e-07	6.6064060619e-09	3.2519120509e-21	9.9608632090e-01	2.6514330669e-16	4.4964585963e-11	4.1443871561e-14	2.1607333503e-11	9.6162135976e-10	3.9097746193e-03	2.5000000000e+00	3.3646350907e-06	2.6425336157e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839268639e-08	8.3072875211e-18
1.4791083882e-07	1.5511340070e-10	4.4321663708e-07	6.6064055440e-09	3.2519117959e-21	9.9608624281e-01	2.7765047720e-16	4.4964582438e-11	4.3398133252e-14	2.2626574822e-11	9.6162564673e-10	3.9097743128e-03	2.5000000000e+00	3.4430344185e-06	2.7041972093e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839261674e-08	8.5011080663e-18
1.5135612484e-07	1.5511410532e-10	4.4321660152e-07	6.6064050140e-09	3.2519115351e-21	9.9608616289e-01	2.9074749970e-16	4.4964578830e-11	4.5444543685e-14	2.3693884548e-11	9.6163003356e-10	3.9097739991e-03	2.5000000000e+00	3.5232598705e-06	2.7672971083e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839254547e-08	8.6994431998e-18
1.5488166189e-07	1.5511482635e-10	4.4321656513e-07	6.6064044716e-09	3.2519112681e-21	9.9608608112e-01	3.0446217856e-16	4.4964575139e-11	4.7587446172e-14	2.4811528521e-11	9.6163452258e-10	3.9097736781e-03	2.5000000000e+00	3.6053539811e-06	2.8318667675e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839247253e-08	8.9023980765e-18
1.5848931925e-07	1.5511556417e-10	4.4321652790e-07	6.6064039166e-09	3.2519109949e-21	9.9608599744e-01	3.1882362835e-16	4.4964571361e-11	4.9831388688e-14	2.5981879351e-11	9.6163911616e-10	3.9097733497e-03	2.5000000000e+00	3.6893602756e-06	2.8979404207e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839239790e-08	9.1100803006e-18
1.6218100974e-07	1.5511631918e-10	4.4321648980e-07	6.6064033487e-09	3.2519107153e-21	9.9608591181e-01	3.3386233560e-16	4.4964567496e-11	5.2181133505e-14	2.7207421452e-11	9.6164381674e-10	3.9097730136e-03	2.5000000000e+00	3.7753232927e-06	2.9655530993e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839232153e-08	9.3225999822e-18
1.6595869074e-07	1.5511709178e-10	4.4321645081e-07	6.6064027676e-09	3.2519104293e-21	9.9608582419e-01	3.4961022340e-16	4.4964563541e-11	5.4641667296e-14	2.8490756308e-11	9.6164862681e-10	3.9097726696e-03	2.5000000000e+00	3.8632886088e-06	3.0347406504e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839224338e-08	9.5400697965e-18
1.6982436525e-07	1.5511788238e-10	4.4321641091e-07	6.6064021729e-09	3.2519101366e-21	9.9608573453e-01	3.6610071913e-16	4.4964559493e-11	5.7218211701e-14	2.9834607988e-11	9.6165354893e-10	3.9097723177e-03	2.5000000000e+00	3.9533028616e-06	3.1055397562e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839216341e-08	9.7626050427e-18
1.7378008287e-07	1.5511869139e-10	4.4321637009e-07	6.6064015644e-09	3.2519098370e-21	9.9608564277e-01	3.8336882524e-16	4.4964555351e-11	5.9916234397e-14	3.1241828919e-11	9.6165858570e-10	3.9097719575e-03	2.5000000000e+00	4.0454137752e-06	3.1779879531e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839208158e-08	9.9903237055e-18
1.7782794100e-07	1.5511951924e-10	4.4321632831e-07	6.6064009417e-09	3.2519095305e-21	9.9608554888e-01	4.0145119255e-16	4.4964551113e-11	6.2741460537e-14	3.2715405857e-11	9.6166373979e-10	3.9097715890e-03	2.5000000000e+00	4.1396701851e-06	3.2521236519e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839199784e-08	1.0223346518e-17
1.8197008586e-07	1.5512036638e-10	4.4321628556e-07	6.6064003044e-09	3.2519092168e-21	9.9608545281e-01	4.2038620040e-16	4.4964546776e-11	6.5699885272e-14	3.4258466418e-11	9.6166901394e-10	3.9097712119e-03	2.5000000000e+00	4.2361220645e-06	3.3279861581e-13	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8839191215e-08	1.0461797025e-17
