Time            	C2              	M5              	A1              	S0              	E2              	E1              	C3              	A2              	C2H4O           	CH2O            	E3              	M2              	M3              	M4              	B1              	C4              	B2              	B3              	M6              	M1              
2.6302679919e-07	2.5000000000e+00	3.2016811284e-10	6.2641115583e-26	3.1394051311e-12	2.0688113614e-11	2.8205212196e-09	0.0000000000e+00	1.8759032056e-16	0.0000000000e+00	0.0000000000e+00	1.8797299418e-25	1.0924753416e-14	1.9927360040e-20	1.7256854219e-13	9.9845996405e-01	2.5000000000e+00	1.5400327808e-03	2.2988101317e-12	2.1861958300e-18	7.2917085098e-18
2.6915348039e-07	2.5000000000e+00	3.2763090109e-10	6.3304581324e-26	3.1394051310e-12	2.0688113614e-11	2.8205212196e-09	0.0000000000e+00	1.8759034189e-16	0.0000000000e+00	0.0000000000e+00	1.8797299418e-25	1.0924765364e-14	1.9927381835e-20	1.7256856703e-13	9.9845996404e-01	2.5000000000e+00	1.5400327808e-03	2.2988101317e-12	2.2374089321e-18	7.2917164873e-18
2.7542287033e-07	2.5000000000e+00	3.3526752001e-10	6.3983501168e-26	3.1394051310e-12	2.0688113614e-11	2.8205212195e-09	0.0000000000e+00	1.8759036372e-16	0.0000000000e+00	0.0000000000e+00	1.8797299418e-25	1.0924777741e-14	1.9927404410e-20	1.7256859246e-13	9.9845996404e-01	2.5000000000e+00	1.5400327808e-03	2.2988101317e-12	2.2898149405e-18	7.2917247505e-18
2.8183829313e-07	2.5000000000e+00	3.4308201864e-10	6.4678235086e-26	3.1394051310e-12	2.0688113613e-11	2.8205212195e-09	0.0000000000e+00	1.8759038606e-16	0.0000000000e+00	0.0000000000e+00	1.8797299418e-25	1.0924790542e-14	1.9927427760e-20	1.7256861847e-13	9.9845996403e-01	2.5000000000e+00	1.5400327808e-03	2.2988101316e-12	2.3434416417e-18	7.2917332970e-18
2.8840315031e-07	2.5000000000e+00	3.5107854032e-10	6.5389151436e-26	3.1394051310e-12	2.0688113613e-11	2.8205212195e-09	0.0000000000e+00	1.8759040891e-16	0.0000000000e+00	0.0000000000e+00	1.8797299418e-25	1.0924803783e-14	1.9927451913e-20	1.7256864509e-13	9.9845996402e-01	2.5000000000e+00	1.5400327807e-03	2.2988101316e-12	2.3983174692e-18	7.2917421376e-18
2.9512092267e-07	2.5000000000e+00	3.5926132492e-10	6.6116627155e-26	3.1394051309e-12	2.0688113613e-11	2.8205212195e-09	0.0000000000e+00	1.8759043230e-16	0.0000000000e+00	0.0000000000e+00	1.8797299418e-25	1.0924817482e-14	1.9927476900e-20	1.7256867233e-13	9.9845996401e-01	2.5000000000e+00	1.5400327807e-03	2.2988101316e-12	2.4544715190e-18	7.2917512836e-18
3.0199517204e-07	2.5000000000e+00	3.6763471105e-10	6.6861047960e-26	3.1394051309e-12	2.0688113613e-11	2.8205212195e-09	0.0000000000e+00	1.8759045623e-16	0.0000000000e+00	0.0000000000e+00	1.8797299417e-25	1.0924831656e-14	1.9927502754e-20	1.7256870020e-13	9.9845996400e-01	2.5000000000e+00	1.5400327807e-03	2.2988101316e-12	2.5119335646e-18	7.2917607467e-18
3.0902954325e-07	2.5000000000e+00	3.7620313841e-10	6.7622808554e-26	3.1394051309e-12	2.0688113613e-11	2.8205212194e-09	0.0000000000e+00	1.8759048073e-16	0.0000000000e+00	0.0000000000e+00	1.8797299417e-25	1.0924846323e-14	1.9927529508e-20	1.7256872873e-13	9.9845996400e-01	2.5000000000e+00	1.5400327807e-03	2.2988101316e-12	2.5707340731e-18	7.2917705392e-18
3.1622776602e-07	2.5000000000e+00	3.8497115008e-10	6.8402312831e-26	3.1394051309e-12	2.0688113612e-11	2.8205212194e-09	0.0000000000e+00	1.8759050579e-16	0.0000000000e+00	0.0000000000e+00	1.8797299417e-25	1.0924861503e-14	1.9927557197e-20	1.7256875792e-13	9.9845996399e-01	2.5000000000e+00	1.5400327807e-03	2.2988101316e-12	2.6309042215e-18	7.2917806737e-18
3.2359365693e-07	2.5000000000e+00	3.9394339497e-10	6.9199974095e-26	3.1394051308e-12	2.0688113612e-11	2.8205212194e-09	0.0000000000e+00	1.8759053143e-16	0.0000000000e+00	0.0000000000e+00	1.8797299417e-25	1.0924877215e-14	1.9927585856e-20	1.7256878778e-13	9.9845996398e-01	2.5000000000e+00	1.5400327807e-03	2.2988101315e-12	2.6924759127e-18	7.2917911637e-18
3.3113112148e-07	2.5000000000e+00	4.0312463030e-10	7.0016215277e-26	3.1394051308e-12	2.0688113612e-11	2.8205212194e-09	0.0000000000e+00	1.8759055767e-16	0.0000000000e+00	0.0000000000e+00	1.8797299417e-25	1.0924893480e-14	1.9927615525e-20	1.7256881835e-13	9.9845996397e-01	2.5000000000e+00	1.5400327807e-03	2.2988101315e-12	2.7554817928e-18	7.2918020228e-18
3.3884415614e-07	2.5000000000e+00	4.1251972407e-10	7.0851469158e-26	3.1394051308e-12	2.0688113612e-11	2.8205212193e-09	0.0000000000e+00	1.8759058453e-16	0.0000000000e+00	0.0000000000e+00	1.8797299417e-25	1.0924910320e-14	1.9927646241e-20	1.7256884962e-13	9.9845996396e-01	2.5000000000e+00	1.5400327806e-03	2.2988101315e-12	2.8199552683e-18	7.2918132655e-18
3.4673685045e-07	2.5000000000e+00	4.2213365768e-10	7.1706178602e-26	3.1394051307e-12	2.0688113612e-11	2.8205212193e-09	0.0000000000e+00	1.8759061201e-16	0.0000000000e+00	0.0000000000e+00	1.8797299416e-25	1.0924927757e-14	1.9927678047e-20	1.7256888163e-13	9.9845996395e-01	2.5000000000e+00	1.5400327806e-03	2.2988101315e-12	2.8859305241e-18	7.2918249069e-18
3.5481338923e-07	2.5000000000e+00	4.3197152858e-10	7.2580796786e-26	3.1394051307e-12	2.0688113612e-11	2.8205212193e-09	0.0000000000e+00	1.8759064012e-16	0.0000000000e+00	0.0000000000e+00	1.8797299416e-25	1.0924945814e-14	1.9927710984e-20	1.7256891438e-13	9.9845996394e-01	2.5000000000e+00	1.5400327806e-03	2.2988101314e-12	2.9534425409e-18	7.2918369625e-18
3.6307805477e-07	2.5000000000e+00	4.4203855292e-10	7.3475787444e-26	3.1394051307e-12	2.0688113611e-11	2.8205212192e-09	0.0000000000e+00	1.8759066890e-16	0.0000000000e+00	0.0000000000e+00	1.8797299416e-25	1.0924964552e-14	1.9927745163e-20	1.7256894789e-13	9.9845996393e-01	2.5000000000e+00	1.5400327806e-03	2.2988101314e-12	3.0225271147e-18	7.2918494724e-18
3.7153522910e-07	2.5000000000e+00	4.5234006839e-10	7.4391625113e-26	3.1394051306e-12	2.0688113611e-11	2.8205212192e-09	0.0000000000e+00	1.8759069834e-16	0.0000000000e+00	0.0000000000e+00	1.8797299416e-25	1.0924983963e-14	1.9927780570e-20	1.7256898218e-13	9.9845996392e-01	2.5000000000e+00	1.5400327806e-03	2.2988101314e-12	3.0932208748e-18	7.2918624315e-18
3.8018939632e-07	2.5000000000e+00	4.6288153698e-10	7.5328795382e-26	3.1394051306e-12	2.0688113611e-11	2.8205212192e-09	0.0000000000e+00	1.8759072847e-16	0.0000000000e+00	0.0000000000e+00	1.8797299416e-25	1.0925004073e-14	1.9927817252e-20	1.7256901727e-13	9.9845996391e-01	2.5000000000e+00	1.5400327806e-03	2.2988101314e-12	3.1655613042e-18	7.2918758577e-18
3.8904514499e-07	2.5000000000e+00	4.7366854791e-10	7.6287795150e-26	3.1394051306e-12	2.0688113611e-11	2.8205212192e-09	0.0000000000e+00	1.8759075931e-16	0.0000000000e+00	0.0000000000e+00	1.8797299415e-25	1.0925024911e-14	1.9927855262e-20	1.7256905318e-13	9.9845996390e-01	2.5000000000e+00	1.5400327805e-03	2.2988101313e-12	3.2395867587e-18	7.2918897694e-18
3.9810717055e-07	2.5000000000e+00	4.8470682061e-10	7.7269132893e-26	3.1394051305e-12	2.0688113610e-11	2.8205212191e-09	0.0000000000e+00	1.8759079086e-16	0.0000000000e+00	0.0000000000e+00	1.8797299415e-25	1.0925046506e-14	1.9927894651e-20	1.7256908993e-13	9.9845996389e-01	2.5000000000e+00	1.5400327805e-03	2.2988101313e-12	3.3153364875e-18	7.2919041860e-18
4.0738027780e-07	2.5000000000e+00	4.9600220770e-10	7.8273328928e-26	3.1394051305e-12	2.0688113610e-11	2.8205212191e-09	0.0000000000e+00	1.8759082314e-16	0.0000000000e+00	0.0000000000e+00	1.8797299415e-25	1.0925068886e-14	1.9927935474e-20	1.7256912753e-13	9.9845996388e-01	2.5000000000e+00	1.5400327805e-03	2.2988101313e-12	3.3928506541e-18	7.2919191278e-18
4.1686938347e-07	2.5000000000e+00	5.0756069816e-10	7.9300915694e-26	3.1394051305e-12	2.0688113610e-11	2.8205212191e-09	0.0000000000e+00	1.8759085618e-16	0.0000000000e+00	0.0000000000e+00	1.8797299415e-25	1.0925092085e-14	1.9927977790e-20	1.7256916601e-13	9.9845996387e-01	2.5000000000e+00	1.5400327805e-03	2.2988101313e-12	3.4721703576e-18	7.2919346157e-18
4.2657951880e-07	2.5000000000e+00	5.1938842045e-10	8.0352438030e-26	3.1394051304e-12	2.0688113610e-11	2.8205212190e-09	0.0000000000e+00	1.8759088998e-16	0.0000000000e+00	0.0000000000e+00	1.8797299415e-25	1.0925116135e-14	1.9928021659e-20	1.7256920538e-13	9.9845996385e-01	2.5000000000e+00	1.5400327805e-03	2.2988101312e-12	3.5533376544e-18	7.2919506716e-18
4.3651583224e-07	2.5000000000e+00	5.3149164578e-10	8.1428453467e-26	3.1394051304e-12	2.0688113609e-11	2.8205212190e-09	0.0000000000e+00	1.8759092458e-16	0.0000000000e+00	0.0000000000e+00	1.8797299414e-25	1.0925141070e-14	1.9928067142e-20	1.7256924567e-13	9.9845996384e-01	2.5000000000e+00	1.5400327805e-03	2.2988101312e-12	3.6363955803e-18	7.2919673186e-18
4.4668359215e-07	2.5000000000e+00	5.4387679144e-10	8.2529532524e-26	3.1394051304e-12	2.0688113609e-11	2.8205212190e-09	0.0000000000e+00	1.8759095998e-16	0.0000000000e+00	0.0000000000e+00	1.8797299414e-25	1.0925166927e-14	1.9928114305e-20	1.7256928690e-13	9.9845996383e-01	2.5000000000e+00	1.5400327804e-03	2.2988101312e-12	3.7213881739e-18	7.2919845804e-18
4.5708818961e-07	2.5000000000e+00	5.5655042421e-10	8.3656259007e-26	3.1394051303e-12	2.0688113609e-11	2.8205212189e-09	0.0000000000e+00	1.8759099620e-16	0.0000000000e+00	0.0000000000e+00	1.8797299414e-25	1.0925193741e-14	1.9928163216e-20	1.7256932909e-13	9.9845996382e-01	2.5000000000e+00	1.5400327804e-03	2.2988101312e-12	3.8083604993e-18	7.2920024818e-18
4.6773514129e-07	2.5000000000e+00	5.6951926381e-10	8.4809230321e-26	3.1394051303e-12	2.0688113609e-11	2.8205212189e-09	0.0000000000e+00	1.8759103327e-16	0.0000000000e+00	0.0000000000e+00	1.8797299414e-25	1.0925221553e-14	1.9928213946e-20	1.7256937227e-13	9.9845996380e-01	2.5000000000e+00	1.5400327804e-03	2.2988101311e-12	3.8973586704e-18	7.2920210489e-18
4.7863009232e-07	2.5000000000e+00	5.8279018648e-10	8.5989057787e-26	3.1394051302e-12	2.0688113608e-11	2.8205212188e-09	0.0000000000e+00	1.8759107120e-16	0.0000000000e+00	0.0000000000e+00	1.8797299413e-25	1.0925250464e-14	1.9928266682e-20	1.7256941644e-13	9.9845996379e-01	2.5000000000e+00	1.5400327804e-03	2.2988101311e-12	3.9884298753e-18	7.2920403500e-18
4.8977881937e-07	2.5000000000e+00	5.9637022866e-10	8.7196366965e-26	3.1394051302e-12	2.0688113608e-11	2.8205212188e-09	0.0000000000e+00	1.8759111002e-16	0.0000000000e+00	0.0000000000e+00	1.8797299413e-25	1.0925280460e-14	1.9928321395e-20	1.7256946165e-13	9.9845996378e-01	2.5000000000e+00	1.5400327804e-03	2.2988101311e-12	4.0816224009e-18	7.2920603750e-18
5.0118723363e-07	2.5000000000e+00	6.1026659065e-10	8.8431797987e-26	3.1394051301e-12	2.0688113608e-11	2.8205212188e-09	0.0000000000e+00	1.8759114974e-16	0.0000000000e+00	0.0000000000e+00	1.8797299413e-25	1.0925311584e-14	1.9928378167e-20	1.7256950791e-13	9.9845996376e-01	2.5000000000e+00	1.5400327803e-03	2.2988101310e-12	4.1769856594e-18	7.2920811534e-18
5.1286138399e-07	2.5000000000e+00	6.2448664049e-10	8.9696005893e-26	3.1394051301e-12	2.0688113608e-11	2.8205212187e-09	0.0000000000e+00	1.8759119038e-16	0.0000000000e+00	0.0000000000e+00	1.8797299413e-25	1.0925343883e-14	1.9928437083e-20	1.7256955525e-13	9.9845996375e-01	2.5000000000e+00	1.5400327803e-03	2.2988101310e-12	4.2745702135e-18	7.2921027161e-18
5.2480746025e-07	2.5000000000e+00	6.3903791785e-10	9.0989660985e-26	3.1394051301e-12	2.0688113607e-11	2.8205212187e-09	0.0000000000e+00	1.8759123197e-16	0.0000000000e+00	0.0000000000e+00	1.8797299412e-25	1.0925377406e-14	1.9928498230e-20	1.7256960369e-13	9.9845996373e-01	2.5000000000e+00	1.5400327803e-03	2.2988101310e-12	4.3744278039e-18	7.2921250954e-18
5.3703179637e-07	2.5000000000e+00	6.5392813799e-10	9.2313449174e-26	3.1394051300e-12	2.0688113607e-11	2.8205212186e-09	0.0000000000e+00	1.8759127453e-16	0.0000000000e+00	0.0000000000e+00	1.8797299412e-25	1.0925412202e-14	1.9928561700e-20	1.7256965326e-13	9.9845996372e-01	2.5000000000e+00	1.5400327803e-03	2.2988101309e-12	4.4766113763e-18	7.2921483250e-18
5.4954087386e-07	2.5000000000e+00	6.6916519592e-10	9.3668072351e-26	3.1394051300e-12	2.0688113607e-11	2.8205212186e-09	0.0000000000e+00	1.8759131808e-16	0.0000000000e+00	0.0000000000e+00	1.8797299412e-25	1.0925448325e-14	1.9928627589e-20	1.7256970398e-13	9.9845996370e-01	2.5000000000e+00	1.5400327802e-03	2.2988101309e-12	4.5811751099e-18	7.2921724400e-18
5.6234132519e-07	2.5000000000e+00	6.8475717052e-10	9.5054248756e-26	3.1394051299e-12	2.0688113606e-11	2.8205212186e-09	0.0000000000e+00	1.8759136265e-16	0.0000000000e+00	0.0000000000e+00	1.8797299411e-25	1.0925485828e-14	1.9928695998e-20	1.7256975589e-13	9.9845996369e-01	2.5000000000e+00	1.5400327802e-03	2.2988101309e-12	4.6881744458e-18	7.2921974770e-18
5.7543993734e-07	2.5000000000e+00	7.0071232886e-10	9.6472713357e-26	3.1394051299e-12	2.0688113606e-11	2.8205212185e-09	0.0000000000e+00	1.8759140825e-16	0.0000000000e+00	0.0000000000e+00	1.8797299411e-25	1.0925524771e-14	1.9928767031e-20	1.7256980900e-13	9.9845996367e-01	2.5000000000e+00	1.5400327802e-03	2.2988101308e-12	4.7976661163e-18	7.2922234742e-18
5.8884365536e-07	2.5000000000e+00	7.1703913058e-10	9.7924218243e-26	3.1394051298e-12	2.0688113606e-11	2.8205212185e-09	0.0000000000e+00	1.8759145492e-16	0.0000000000e+00	0.0000000000e+00	1.8797299411e-25	1.0925565211e-14	1.9928840797e-20	1.7256986335e-13	9.9845996366e-01	2.5000000000e+00	1.5400327802e-03	2.2988101308e-12	4.9097081755e-18	7.2922504715e-18
6.0255958607e-07	2.5000000000e+00	7.3374623237e-10	9.9409533020e-26	3.1394051298e-12	2.0688113605e-11	2.8205212184e-09	0.0000000000e+00	1.8759150267e-16	0.0000000000e+00	0.0000000000e+00	1.8797299410e-25	1.0925607212e-14	1.9928917409e-20	1.7256991897e-13	9.9845996364e-01	2.5000000000e+00	1.5400327801e-03	2.2988101307e-12	5.0243600294e-18	7.2922785106e-18
6.1659500186e-07	2.5000000000e+00	7.5084249255e-10	1.0092944522e-25	3.1394051297e-12	2.0688113605e-11	2.8205212184e-09	0.0000000000e+00	1.8759155154e-16	0.0000000000e+00	0.0000000000e+00	1.8797299410e-25	1.0925650839e-14	1.9928996987e-20	1.7256997588e-13	9.9845996362e-01	2.5000000000e+00	1.5400327801e-03	2.2988101307e-12	5.1416824681e-18	7.2923076349e-18
6.3095734448e-07	2.5000000000e+00	7.6833697579e-10	1.0248476073e-25	3.1394051297e-12	2.0688113605e-11	2.8205212183e-09	0.0000000000e+00	1.8759160154e-16	0.0000000000e+00	0.0000000000e+00	1.8797299410e-25	1.0925696268e-14	1.9929079851e-20	1.7257003412e-13	9.9845996360e-01	2.5000000000e+00	1.5400327801e-03	2.2988101307e-12	5.2617376975e-18	7.2923379617e-18
6.4565422903e-07	2.5000000000e+00	7.8623895788e-10	1.0407630419e-25	3.1394051296e-12	2.0688113604e-11	2.8205212183e-09	0.0000000000e+00	1.8759165271e-16	0.0000000000e+00	0.0000000000e+00	1.8797299409e-25	1.0925743468e-14	1.9929165947e-20	1.7257009371e-13	9.9845996359e-01	2.5000000000e+00	1.5400327801e-03	2.2988101306e-12	5.3845893724e-18	7.2923694715e-18
6.6069344801e-07	2.5000000000e+00	8.0455793071e-10	1.0570491946e-25	3.1394051295e-12	2.0688113604e-11	2.8205212182e-09	0.0000000000e+00	1.8759170507e-16	0.0000000000e+00	0.0000000000e+00	1.8797299409e-25	1.0925792515e-14	1.9929255411e-20	1.7257015469e-13	9.9845996357e-01	2.5000000000e+00	1.5400327800e-03	2.2988101306e-12	5.5103026304e-18	7.2924022139e-18
6.7608297539e-07	2.5000000000e+00	8.2330360723e-10	1.0737147005e-25	3.1394051295e-12	2.0688113603e-11	2.8205212182e-09	0.0000000000e+00	1.8759175865e-16	0.0000000000e+00	0.0000000000e+00	1.8797299409e-25	1.0925843487e-14	1.9929348386e-20	1.7257021710e-13	9.9845996355e-01	2.5000000000e+00	1.5400327800e-03	2.2988101305e-12	5.6389441264e-18	7.2924362410e-18
6.9183097092e-07	2.5000000000e+00	8.4248592664e-10	1.0907683959e-25	3.1394051294e-12	2.0688113603e-11	2.8205212181e-09	0.0000000000e+00	1.8759181348e-16	0.0000000000e+00	0.0000000000e+00	1.8797299408e-25	1.0925896464e-14	1.9929445020e-20	1.7257028095e-13	9.9845996353e-01	2.5000000000e+00	1.5400327800e-03	2.2988101305e-12	5.7705820677e-18	7.2924716070e-18
7.0794578438e-07	2.5000000000e+00	8.6211505967e-10	1.1082193229e-25	3.1394051294e-12	2.0688113603e-11	2.8205212181e-09	0.0000000000e+00	1.8759186958e-16	0.0000000000e+00	0.0000000000e+00	1.8797299408e-25	1.0925951532e-14	1.9929545467e-20	1.7257034630e-13	9.9845996351e-01	2.5000000000e+00	1.5400327800e-03	2.2988101305e-12	5.9052862505e-18	7.2925083684e-18
7.2443596007e-07	2.5000000000e+00	8.8220141395e-10	1.1260767342e-25	3.1394051293e-12	2.0688113602e-11	2.8205212180e-09	0.0000000000e+00	1.8759192699e-16	0.0000000000e+00	0.0000000000e+00	1.8797299408e-25	1.0926008779e-14	1.9929649888e-20	1.7257041317e-13	9.9845996349e-01	2.5000000000e+00	1.5400327799e-03	2.2988101304e-12	6.0431280969e-18	7.2925465844e-18
7.4131024130e-07	2.5000000000e+00	9.0275563951e-10	1.1443500980e-25	3.1394051292e-12	2.0688113602e-11	2.8205212179e-09	0.0000000000e+00	1.8759198574e-16	0.0000000000e+00	0.0000000000e+00	1.8797299407e-25	1.0926068297e-14	1.9929758453e-20	1.7257048159e-13	9.9845996347e-01	2.5000000000e+00	1.5400327799e-03	2.2988101304e-12	6.1841806922e-18	7.2925863166e-18
7.5857757503e-07	2.5000000000e+00	9.2378863450e-10	1.1630491032e-25	3.1394051292e-12	2.0688113601e-11	2.8205212179e-09	0.0000000000e+00	1.8759204586e-16	0.0000000000e+00	0.0000000000e+00	1.8797299407e-25	1.0926130184e-14	1.9929871337e-20	1.7257055161e-13	9.9845996345e-01	2.5000000000e+00	1.5400327799e-03	2.2988101303e-12	6.3285188246e-18	7.2926276296e-18
7.7624711663e-07	2.5000000000e+00	9.4531155087e-10	1.1821836642e-25	3.1394051291e-12	2.0688113601e-11	2.8205212178e-09	0.0000000000e+00	1.8759210738e-16	0.0000000000e+00	0.0000000000e+00	1.8797299407e-25	1.0926194539e-14	1.9929988725e-20	1.7257062326e-13	9.9845996343e-01	2.5000000000e+00	1.5400327798e-03	2.2988101303e-12	6.4762190240e-18	7.2926705906e-18
7.9432823472e-07	2.5000000000e+00	9.6733580037e-10	1.2017639263e-25	3.1394051290e-12	2.0688113600e-11	2.8205212178e-09	0.0000000000e+00	1.8759217033e-16	0.0000000000e+00	0.0000000000e+00	1.8797299406e-25	1.0926261469e-14	1.9930110808e-20	1.7257069657e-13	9.9845996341e-01	2.5000000000e+00	1.5400327798e-03	2.2988101302e-12	6.6273596030e-18	7.2927152698e-18
8.1283051616e-07	2.5000000000e+00	9.8987306054e-10	1.2218002713e-25	3.1394051290e-12	2.0688113600e-11	2.8205212177e-09	0.0000000000e+00	1.8759223474e-16	0.0000000000e+00	0.0000000000e+00	1.8797299406e-25	1.0926331083e-14	1.9930237787e-20	1.7257077160e-13	9.9845996338e-01	2.5000000000e+00	1.5400327798e-03	2.2988101302e-12	6.7820206983e-18	7.2927617407e-18
8.3176377110e-07	2.5000000000e+00	1.0129352809e-09	1.2423033228e-25	3.1394051289e-12	2.0688113599e-11	2.8205212176e-09	0.0000000000e+00	1.8759230066e-16	0.0000000000e+00	0.0000000000e+00	1.8797299405e-25	1.0926403682e-14	1.9930370213e-20	1.7257084837e-13	9.9845996336e-01	2.5000000000e+00	1.5400327797e-03	2.2988101301e-12	6.9402843133e-18	7.2928102048e-18
8.5113803820e-07	2.5000000000e+00	1.0365346894e-09	1.2632839516e-25	3.1394051288e-12	2.0688113599e-11	2.8205212176e-09	0.0000000000e+00	1.8759236811e-16	0.0000000000e+00	0.0000000000e+00	1.8797299405e-25	1.0926479214e-14	1.9930507986e-20	1.7257092693e-13	9.9845996334e-01	2.5000000000e+00	1.5400327797e-03	2.2988101301e-12	7.1022343614e-18	7.2928606259e-18
8.7096358996e-07	2.5000000000e+00	1.0606837988e-09	1.2847532821e-25	3.1394051287e-12	2.0688113599e-11	2.8205212175e-09	0.0000000000e+00	1.8759243714e-16	0.0000000000e+00	0.0000000000e+00	1.8797299404e-25	1.0926557803e-14	1.9930651337e-20	1.7257100732e-13	9.9845996331e-01	2.5000000000e+00	1.5400327796e-03	2.2988101300e-12	7.2679567108e-18	7.2929130882e-18
8.9125093813e-07	2.5000000000e+00	1.0853954132e-09	1.3067226976e-25	3.1394051287e-12	2.0688113598e-11	2.8205212174e-09	0.0000000000e+00	1.8759250777e-16	0.0000000000e+00	0.0000000000e+00	1.8797299404e-25	1.0926639582e-14	1.9930800507e-20	1.7257108959e-13	9.9845996329e-01	2.5000000000e+00	1.5400327796e-03	2.2988101299e-12	7.4375392295e-18	7.2929676796e-18
9.1201083936e-07	2.5000000000e+00	1.1106826350e-09	1.3292038464e-25	3.1394051286e-12	2.0688113597e-11	2.8205212174e-09	0.0000000000e+00	1.8759258005e-16	0.0000000000e+00	0.0000000000e+00	1.8797299403e-25	1.0926724688e-14	1.9930955745e-20	1.7257117377e-13	9.9845996326e-01	2.5000000000e+00	1.5400327796e-03	2.2988101299e-12	7.6110718326e-18	7.2930244918e-18
9.3325430080e-07	2.5000000000e+00	1.1365588718e-09	1.3522086485e-25	3.1394051285e-12	2.0688113597e-11	2.8205212173e-09	0.0000000000e+00	1.8759265401e-16	0.0000000000e+00	0.0000000000e+00	1.8797299403e-25	1.0926813265e-14	1.9931117314e-20	1.7257125991e-13	9.9845996324e-01	2.5000000000e+00	1.5400327795e-03	2.2988101298e-12	7.7886465291e-18	7.2930836209e-18
9.5499258602e-07	2.5000000000e+00	1.1630378437e-09	1.3757493013e-25	3.1394051284e-12	2.0688113596e-11	2.8205212172e-09	0.0000000000e+00	1.8759272969e-16	0.0000000000e+00	0.0000000000e+00	1.8797299402e-25	1.0926905463e-14	1.9931285488e-20	1.7257134805e-13	9.9845996321e-01	2.5000000000e+00	1.5400327795e-03	2.2988101298e-12	7.9703574718e-18	7.2931451669e-18
9.7723722096e-07	2.5000000000e+00	1.1901335900e-09	1.3998382863e-25	3.1394051283e-12	2.0688113596e-11	2.8205212171e-09	0.0000000000e+00	1.8759280714e-16	0.0000000000e+00	0.0000000000e+00	1.8797299402e-25	1.0927001439e-14	1.9931460553e-20	1.7257143825e-13	9.9845996318e-01	2.5000000000e+00	1.5400327794e-03	2.2988101297e-12	8.1563010059e-18	7.2932092346e-18
1.0000000000e-06	2.5000000000e+00	1.2178604774e-09	1.4244883758e-25	3.1394051282e-12	2.0688113595e-11	2.8205212171e-09	0.0000000000e+00	1.8759288639e-16	0.0000000000e+00	0.0000000000e+00	1.8797299401e-25	1.0927101356e-14	1.9931642807e-20	1.7257153055e-13	9.9845996316e-01	2.5000000000e+00	1.5400327794e-03	2.2988101296e-12	8.3465757214e-18	7.2932759334e-18
1.0232929923e-06	2.5000000000e+00	1.2462332069e-09	1.4497126397e-25	3.1394051282e-12	2.0688113595e-11	2.8205212170e-09	0.0000000000e+00	1.8759296748e-16	0.0000000000e+00	0.0000000000e+00	1.8797299401e-25	1.0927205386e-14	1.9931832563e-20	1.7257162501e-13	9.9845996313e-01	2.5000000000e+00	1.5400327794e-03	2.2988101296e-12	8.5412825044e-18	7.2933453773e-18
1.0471285481e-06	2.5000000000e+00	1.2752668222e-09	1.4755244522e-25	3.1394051281e-12	2.0688113594e-11	2.8205212169e-09	0.0000000000e+00	1.8759305047e-16	0.0000000000e+00	0.0000000000e+00	1.8797299400e-25	1.0927313707e-14	1.9932030148e-20	1.7257172166e-13	9.9845996310e-01	2.5000000000e+00	1.5400327793e-03	2.2988101295e-12	8.7405245909e-18	7.2934176858e-18
1.0715193052e-06	2.5000000000e+00	1.3049767172e-09	1.5019374990e-25	3.1394051280e-12	2.0688113593e-11	2.8205212168e-09	0.0000000000e+00	1.8759313539e-16	0.0000000000e+00	0.0000000000e+00	1.8797299400e-25	1.0927426507e-14	1.9932235900e-20	1.7257182056e-13	9.9845996307e-01	2.5000000000e+00	1.5400327793e-03	2.2988101294e-12	8.9444076217e-18	7.2934929834e-18
1.0964781961e-06	2.5000000000e+00	1.3353786446e-09	1.5289657847e-25	3.1394051279e-12	2.0688113593e-11	2.8205212167e-09	0.0000000000e+00	1.8759322228e-16	0.0000000000e+00	0.0000000000e+00	1.8797299399e-25	1.0927544306e-14	1.9932450771e-20	1.7257192177e-13	9.9845996304e-01	2.5000000000e+00	1.5400327792e-03	2.2988101294e-12	9.1530396984e-18	7.2935716178e-18
1.1220184543e-06	2.5000000000e+00	1.3664887239e-09	1.5566236401e-25	3.1394051278e-12	2.0688113592e-11	2.8205212166e-09	0.0000000000e+00	1.8759331120e-16	0.0000000000e+00	0.0000000000e+00	1.8797299399e-25	1.0927667004e-14	1.9932674580e-20	1.7257202533e-13	9.9845996301e-01	2.5000000000e+00	1.5400327792e-03	2.2988101293e-12	9.3665314405e-18	7.2936535230e-18
1.1481536215e-06	2.5000000000e+00	1.3983234500e-09	1.5849257297e-25	3.1394051277e-12	2.0688113592e-11	2.8205212165e-09	0.0000000000e+00	1.8759340219e-16	0.0000000000e+00	0.0000000000e+00	1.8797299398e-25	1.0927794817e-14	1.9932907718e-20	1.7257213130e-13	9.9845996298e-01	2.5000000000e+00	1.5400327791e-03	2.2988101292e-12	9.5849960440e-18	7.2937388421e-18
1.1748975549e-06	2.5000000000e+00	1.4308997021e-09	1.6138870596e-25	3.1394051276e-12	2.0688113591e-11	2.8205212165e-09	0.0000000000e+00	1.8759349531e-16	0.0000000000e+00	0.0000000000e+00	1.8797299397e-25	1.0927927969e-14	1.9933150594e-20	1.7257223975e-13	9.9845996294e-01	2.5000000000e+00	1.5400327791e-03	2.2988101291e-12	9.8085493418e-18	7.2938277249e-18
