Time            	B2              	M6              	B3              	M1              	S0              	M5              	CH2O            	A1              	C2H4O           	C2              	C4              	A2              	E1              	M4              	C3              	E3              	M2              	E2              	B1              	M3              
1.3803842646e-07	5.6657404530e-03	1.8377641716e-12	2.7007463359e-11	1.1099766802e-11	6.1141313454e-06	3.3078359409e-05	0.0000000000e+00	1.4419880599e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9955187381e-10	3.5845521978e-06	6.0114759790e-09	0.0000000000e+00	2.3437911146e-19	3.7995602293e-09	7.0906049432e-08	9.9429140105e-01	9.9234769353e-14
1.4125375446e-07	5.6657360861e-03	1.8805829230e-12	2.7007442543e-11	1.1620141208e-11	6.1141266329e-06	3.3848913965e-05	0.0000000000e+00	1.4755856958e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9956666702e-10	3.5845494350e-06	6.0116042699e-09	0.0000000000e+00	2.3437893081e-19	3.9777292133e-09	7.0905994781e-08	9.9429063469e-01	1.0388810891e-13
1.4454397707e-07	5.6657316174e-03	1.9243987840e-12	2.7007421242e-11	1.2164842087e-11	6.1141218106e-06	3.4637412236e-05	0.0000000000e+00	1.5099658234e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9958180747e-10	3.5845466078e-06	6.0117355719e-09	0.0000000000e+00	2.3437874596e-19	4.1642281637e-09	7.0905938856e-08	9.9428985048e-01	1.0875900742e-13
1.4791083882e-07	5.6657270447e-03	1.9692349680e-12	2.7007399445e-11	1.2735001780e-11	6.1141168760e-06	3.5444271960e-05	0.0000000000e+00	1.5451466647e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9959730335e-10	3.5845437148e-06	6.0118699561e-09	0.0000000000e+00	2.3437855679e-19	4.3594448424e-09	7.0905881629e-08	9.9428904800e-01	1.1385759230e-13
1.5135612484e-07	5.6657223655e-03	2.0151152284e-12	2.7007377140e-11	1.3331804989e-11	6.1141118264e-06	3.6269920598e-05	0.0000000000e+00	1.5811468660e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9961316307e-10	3.5845407544e-06	6.0120074954e-09	0.0000000000e+00	2.3437836322e-19	4.5637849429e-09	7.0905823069e-08	9.9428822684e-01	1.1919445931e-13
1.5488166189e-07	5.6657175773e-03	2.0620638712e-12	2.7007354315e-11	1.3956491181e-11	6.1141066593e-06	3.7114795554e-05	0.0000000000e+00	1.6179855077e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9962939526e-10	3.5845377250e-06	6.0121482645e-09	0.0000000000e+00	2.3437816514e-19	4.7776729116e-09	7.0905763145e-08	9.9428738654e-01	1.2478069401e-13
1.5848931925e-07	5.6657126775e-03	2.1101057681e-12	2.7007330959e-11	1.4610357083e-11	6.1141013718e-06	3.7979344412e-05	0.0000000000e+00	1.6556821142e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9964600871e-10	3.5845346251e-06	6.0122923398e-09	0.0000000000e+00	2.3437796245e-19	5.0015528057e-09	7.0905701826e-08	9.9428652668e-01	1.3062789413e-13
1.6218100974e-07	5.6657076637e-03	2.1592663694e-12	2.7007307059e-11	1.5294759308e-11	6.1140959611e-06	3.8864025169e-05	0.0000000000e+00	1.6942566648e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9966301246e-10	3.5845314529e-06	6.0124397996e-09	0.0000000000e+00	2.3437775504e-19	5.2358891895e-09	7.0905639078e-08	9.9428564679e-01	1.3674819299e-13
1.6595869074e-07	5.6657025330e-03	2.2095717174e-12	2.7007282602e-11	1.6011117090e-11	6.1140904244e-06	3.9769306477e-05	0.0000000000e+00	1.7337296037e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9968041576e-10	3.5845282069e-06	6.0125907240e-09	0.0000000000e+00	2.3437754280e-19	5.4811680712e-09	7.0905574868e-08	9.9428474640e-01	1.4315428400e-13
1.6982436525e-07	5.6656972829e-03	2.2610484607e-12	2.7007257576e-11	1.6760915137e-11	6.1140847587e-06	4.0695667892e-05	0.0000000000e+00	1.7741218509e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9969822807e-10	3.5845248853e-06	6.0127451951e-09	0.0000000000e+00	2.3437732561e-19	5.7378978827e-09	7.0905509163e-08	9.9428382504e-01	1.4985944621e-13
1.7378008287e-07	5.6656919104e-03	2.3137238673e-12	2.7007231966e-11	1.7545706622e-11	6.1140789611e-06	4.1643600127e-05	0.0000000000e+00	1.8154548138e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9971645908e-10	3.5845214863e-06	6.0129032971e-09	0.0000000000e+00	2.3437710336e-19	6.0066105003e-09	7.0905441928e-08	9.9428288222e-01	1.5687757099e-13
1.7782794100e-07	5.6656864128e-03	2.3676258401e-12	2.7007205760e-11	1.8367116301e-11	6.1140730285e-06	4.2613605310e-05	0.0000000000e+00	1.8577503979e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9973511873e-10	3.5845180081e-06	6.0130651158e-09	0.0000000000e+00	2.3437687594e-19	6.2878623147e-09	7.0905373126e-08	9.9428191744e-01	1.6422318995e-13
1.8197008586e-07	5.6656807872e-03	2.4227829308e-12	2.7007178944e-11	1.9226843773e-11	6.1140669576e-06	4.3606197253e-05	0.0000000000e+00	1.9010310187e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9975421718e-10	3.5845144490e-06	6.0132307396e-09	0.0000000000e+00	2.3437664322e-19	6.5822353472e-09	7.0905302722e-08	9.9428093018e-01	1.7191150413e-13
1.8620871367e-07	5.6656750305e-03	2.4792243554e-12	2.7007151503e-11	2.0126666887e-11	6.1140607454e-06	4.4621901718e-05	0.0000000000e+00	1.9453196135e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9977376485e-10	3.5845108069e-06	6.0134002587e-09	0.0000000000e+00	2.3437640508e-19	6.8903384159e-09	7.0905230678e-08	9.9427991994e-01	1.7995841444e-13
1.9054607180e-07	5.6656691398e-03	2.5369800095e-12	2.7007123423e-11	2.1068445301e-11	6.1140543884e-06	4.5661256700e-05	0.0000000000e+00	1.9906396535e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9979377240e-10	3.5845070800e-06	6.0135737656e-09	0.0000000000e+00	2.3437616139e-19	7.2128083543e-09	7.0905156956e-08	9.9427888616e-01	1.8838055348e-13
1.9498445998e-07	5.6656631119e-03	2.5960804843e-12	2.7007094689e-11	2.2054124195e-11	6.1140478834e-06	4.6724812706e-05	0.0000000000e+00	2.0370151563e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9981425075e-10	3.5845032663e-06	6.0137513548e-09	0.0000000000e+00	2.3437591203e-19	7.5503112834e-09	7.0905081517e-08	9.9427782830e-01	1.9719531878e-13
1.9952623150e-07	5.6656569435e-03	2.6565570823e-12	2.7007065286e-11	2.3085738153e-11	6.1140412269e-06	4.7813133050e-05	0.0000000000e+00	2.0844706987e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9983521109e-10	3.5844993637e-06	6.0139331235e-09	0.0000000000e+00	2.3437565686e-19	7.9035439417e-09	7.0905004321e-08	9.9427674581e-01	2.0642090751e-13
2.0417379447e-07	5.6656506315e-03	2.7184418343e-12	2.7007035198e-11	2.4165415221e-11	6.1140344153e-06	4.8926794150e-05	0.0000000000e+00	2.1330314295e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9985666488e-10	3.5844953703e-06	6.0141191710e-09	0.0000000000e+00	2.3437539575e-19	8.2732350727e-09	7.0904925327e-08	9.9427563810e-01	2.1607635276e-13
2.0892961309e-07	5.6656441724e-03	2.7817675162e-12	2.7007004409e-11	2.5295381132e-11	6.1140274451e-06	5.0066385830e-05	0.0000000000e+00	2.1827230828e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9987862384e-10	3.5844912838e-06	6.0143095989e-09	0.0000000000e+00	2.3437512855e-19	8.6601468751e-09	7.0904844492e-08	9.9427450459e-01	2.2618156138e-13
2.1379620895e-07	5.6656375629e-03	2.8465676660e-12	2.7006972903e-11	2.6477963740e-11	6.1140203125e-06	5.1232511632e-05	0.0000000000e+00	2.2335719919e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9990110000e-10	3.5844871022e-06	6.0145045115e-09	0.0000000000e+00	2.3437485513e-19	9.0650765181e-09	7.0904761776e-08	9.9427334468e-01	2.3675735357e-13
2.1877616239e-07	5.6656307995e-03	2.9128766019e-12	2.7006940663e-11	2.7715597631e-11	6.1140130138e-06	5.2425789138e-05	0.0000000000e+00	2.2856051029e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9992410567e-10	3.5844828232e-06	6.0147040155e-09	0.0000000000e+00	2.3437457534e-19	9.4888577219e-09	7.0904677132e-08	9.9427215775e-01	2.4782550414e-13
2.2387211386e-07	5.6656238785e-03	2.9807294403e-12	2.7006907672e-11	2.9010828943e-11	6.1140055451e-06	5.3646850290e-05	0.0000000000e+00	2.3388499891e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9994765345e-10	3.5844784445e-06	6.0149082201e-09	0.0000000000e+00	2.3437428904e-19	9.9323624085e-09	7.0904590517e-08	9.9427094318e-01	2.5940878568e-13
2.2908676528e-07	5.6656167964e-03	3.0501621142e-12	2.7006873913e-11	3.0366320401e-11	6.1139979025e-06	5.4896341731e-05	0.0000000000e+00	2.3933348658e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9997175626e-10	3.5844739638e-06	6.0151172374e-09	0.0000000000e+00	2.3437399606e-19	1.0396502426e-08	7.0904501884e-08	9.9426970031e-01	2.7153101351e-13
2.3442288153e-07	5.6656095492e-03	3.1212113923e-12	2.7006839367e-11	3.1784856572e-11	6.1139900818e-06	5.6174925140e-05	0.0000000000e+00	2.4490886048e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	6.9999642733e-10	3.5844693787e-06	6.0153311820e-09	0.0000000000e+00	2.3437369626e-19	1.0882231347e-08	7.0904411188e-08	9.9426842850e-01	2.8421709275e-13
2.3988329190e-07	5.6656021333e-03	3.1939148983e-12	2.7006804017e-11	3.3269349356e-11	6.1139820790e-06	5.7483277582e-05	0.0000000000e+00	2.5061407499e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0002168021e-10	3.5844646869e-06	6.0155501714e-09	0.0000000000e+00	2.3437338948e-19	1.1390546351e-08	7.0904318378e-08	9.9426712707e-01	2.9749306739e-13
2.4547089157e-07	5.6655945447e-03	3.2683111310e-12	2.7006767843e-11	3.4822843718e-11	6.1139738898e-06	5.8822091871e-05	0.0000000000e+00	2.5645215329e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0004752877e-10	3.5844598858e-06	6.0157743258e-09	0.0000000000e+00	2.3437307556e-19	1.1922490185e-08	7.0904223407e-08	9.9426579532e-01	3.1138617156e-13
2.5118864315e-07	5.6655867793e-03	3.3444394842e-12	2.7006730827e-11	3.6448523648e-11	6.1139655098e-06	6.0192076929e-05	0.0000000000e+00	2.6242618886e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0007398723e-10	3.5844549728e-06	6.0160037686e-09	0.0000000000e+00	2.3437275432e-19	1.2479153209e-08	7.0904126224e-08	9.9426443256e-01	3.2592488288e-13
2.5703957828e-07	5.6655788330e-03	3.4223402679e-12	2.7006692949e-11	3.8149718415e-11	6.1139569347e-06	6.1593958163e-05	0.0000000000e+00	2.6853934723e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0010107016e-10	3.5844499455e-06	6.0162386260e-09	0.0000000000e+00	2.3437242560e-19	1.3061675529e-08	7.0904026778e-08	9.9426303805e-01	3.4113897834e-13
2.6302679919e-07	5.6655707017e-03	3.5020547294e-12	2.7006654188e-11	3.9929909076e-11	6.1139481598e-06	6.3028477846e-05	0.0000000000e+00	2.7479486759e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0012879248e-10	3.5844448010e-06	6.0164790274e-09	0.0000000000e+00	2.3437208923e-19	1.3671249238e-08	7.0903925015e-08	9.9426161106e-01	3.5705959256e-13
2.6915348039e-07	5.6655623809e-03	3.5836250749e-12	2.7006614525e-11	4.1792735276e-11	6.1139391805e-06	6.4496395513e-05	0.0000000000e+00	2.8119606450e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0015716947e-10	3.5844395367e-06	6.0167251051e-09	0.0000000000e+00	2.3437174502e-19	1.4309120735e-08	7.0903820882e-08	9.9426015084e-01	3.7371927859e-13
2.7542287033e-07	5.6655538664e-03	3.6670944922e-12	2.7006573938e-11	4.3742002339e-11	6.1139299922e-06	6.5998488355e-05	0.0000000000e+00	2.8774632968e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0018621678e-10	3.5844341498e-06	6.0169769951e-09	0.0000000000e+00	2.3437139279e-19	1.4976593155e-08	7.0903714323e-08	9.9425865661e-01	3.9115207132e-13
2.8183829313e-07	5.6655451535e-03	3.7525071728e-12	2.7006532405e-11	4.5781688661e-11	6.1139205898e-06	6.7535551635e-05	0.0000000000e+00	2.9444913377e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0021595046e-10	3.5844286374e-06	6.0172348361e-09	0.0000000000e+00	2.3437103236e-19	1.5675028907e-08	7.0903605283e-08	9.9425712757e-01	4.0939355366e-13
2.8840315031e-07	5.6655362377e-03	3.8399083360e-12	2.7006489905e-11	4.7915953440e-11	6.1139109684e-06	6.9108399103e-05	0.0000000000e+00	3.0130802818e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0024638695e-10	3.5844229966e-06	6.0174987709e-09	0.0000000000e+00	2.3437066353e-19	1.6405852314e-08	7.0903493703e-08	9.9425556292e-01	4.2848092563e-13
2.9512092267e-07	5.6655271143e-03	3.9293442520e-12	2.7006446416e-11	5.0149144732e-11	6.1139011229e-06	7.0717863428e-05	0.0000000000e+00	3.0832664698e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0027754307e-10	3.5844172245e-06	6.0177689452e-09	0.0000000000e+00	2.3437028611e-19	1.7170552375e-08	7.0903379524e-08	9.9425396183e-01	4.4845307640e-13
3.0199517204e-07	5.6655177783e-03	4.0208622669e-12	2.7006401913e-11	5.2485807842e-11	6.1138910481e-06	7.2364796636e-05	0.0000000000e+00	3.1550870879e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0030943608e-10	3.5844113179e-06	6.0180455086e-09	0.0000000000e+00	2.3436989990e-19	1.7970685639e-08	7.0903262685e-08	9.9425232345e-01	4.6935065941e-13
3.0902954325e-07	5.6655082249e-03	4.1145108272e-12	2.7006356374e-11	5.4930694091e-11	6.1138807386e-06	7.4050070559e-05	0.0000000000e+00	3.2285801878e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0034208364e-10	3.5844052737e-06	6.0183286143e-09	0.0000000000e+00	2.3436950470e-19	1.8807879205e-08	7.0903143126e-08	9.9425064690e-01	4.9121617071e-13
3.1622776602e-07	5.6654984490e-03	4.2103395057e-12	2.7006309774e-11	5.7488769953e-11	6.1138701890e-06	7.5774577293e-05	0.0000000000e+00	3.3037847066e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0037550387e-10	3.5843990888e-06	6.0186184192e-09	0.0000000000e+00	2.3436910029e-19	1.9683833854e-08	7.0903020781e-08	9.9424893131e-01	5.1409403073e-13
3.2359365693e-07	5.6654884454e-03	4.3083990275e-12	2.7006262089e-11	6.0165226587e-11	6.1138593937e-06	7.7539229673e-05	0.0000000000e+00	3.3807404875e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0040971532e-10	3.5843927598e-06	6.0189150841e-09	0.0000000000e+00	2.3436868647e-19	2.0600327310e-08	7.0902895588e-08	9.9424717576e-01	5.3803066952e-13
3.3113112148e-07	5.6654782088e-03	4.4087412964e-12	2.7006213293e-11	6.2965489776e-11	6.1138483470e-06	7.9344961749e-05	0.0000000000e+00	3.4594883007e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0044473699e-10	3.5843862834e-06	6.0192187738e-09	0.0000000000e+00	2.3436826300e-19	2.1559217649e-08	7.0902767478e-08	9.9424537932e-01	5.6307461565e-13
3.3884415614e-07	5.6654677338e-03	4.5114194230e-12	2.7006163361e-11	6.5895230289e-11	6.1138370430e-06	8.1192729280e-05	0.0000000000e+00	3.5400698653e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0048058836e-10	3.5843796561e-06	6.0195296572e-09	0.0000000000e+00	2.3436782967e-19	2.2562446841e-08	7.0902636384e-08	9.9424354104e-01	5.8927658888e-13
3.4673685045e-07	5.6654570148e-03	4.6164877518e-12	2.7006112265e-11	6.8960374708e-11	6.1138254757e-06	8.3083510239e-05	0.0000000000e+00	3.6225278708e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0051728939e-10	3.5843728745e-06	6.0198479071e-09	0.0000000000e+00	2.3436738625e-19	2.3612044463e-08	7.0902502237e-08	9.9424165994e-01	6.1668959702e-13
3.5481338923e-07	5.6654460461e-03	4.7240018907e-12	2.7006059980e-11	7.2167116625e-11	6.1138136389e-06	8.5018305327e-05	0.0000000000e+00	3.7069060003e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0055486053e-10	3.5843659350e-06	6.0201737009e-09	0.0000000000e+00	2.3436693250e-19	2.4710131530e-08	7.0902364966e-08	9.9423973503e-01	6.4536903607e-13
3.6307805477e-07	5.6654348220e-03	4.8340187394e-12	2.7006006477e-11	7.5521928411e-11	6.1138015265e-06	8.6998138500e-05	0.0000000000e+00	3.7932489532e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0059332274e-10	3.5843588338e-06	6.0205072202e-09	0.0000000000e+00	2.3436646819e-19	2.5858924526e-08	7.0902224497e-08	9.9423776529e-01	6.7537279547e-13
3.7153522910e-07	5.6654233364e-03	4.9465965203e-12	2.7005951727e-11	7.9031573453e-11	6.1137891320e-06	8.9024057508e-05	0.0000000000e+00	3.8816024688e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0063269750e-10	3.5843515672e-06	6.0208486512e-09	0.0000000000e+00	2.3436599305e-19	2.7060739599e-08	7.0902080757e-08	9.9423574967e-01	7.0676136757e-13
3.8018939632e-07	5.6654115834e-03	5.0617948084e-12	2.7005895703e-11	8.2703118907e-11	6.1137764488e-06	9.1097134448e-05	0.0000000000e+00	3.9720133507e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0067300679e-10	3.5843441314e-06	6.0211981844e-09	0.0000000000e+00	2.3436550686e-19	2.8317996922e-08	7.0901933669e-08	9.9423368710e-01	7.3959796167e-13
3.8904514499e-07	5.6653995566e-03	5.1796745630e-12	2.7005838374e-11	8.6543948965e-11	6.1137634702e-06	9.3218466329e-05	0.0000000000e+00	4.0645294913e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0071427319e-10	3.5843365224e-06	6.0215560155e-09	0.0000000000e+00	2.3436500933e-19	2.9633225241e-08	7.0901783155e-08	9.9423157650e-01	7.7394862274e-13
3.9810717055e-07	5.6653872497e-03	5.3002981598e-12	2.7005779709e-11	9.0561778676e-11	6.1137501893e-06	9.5389175645e-05	0.0000000000e+00	4.1591998974e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0075651981e-10	3.5843287362e-06	6.0219223448e-09	0.0000000000e+00	2.3436450023e-19	3.1009066605e-08	7.0901629136e-08	9.9422941674e-01	8.0988235496e-13
4.0738027780e-07	5.6653746562e-03	5.4237294239e-12	2.7005719678e-11	9.4764668395e-11	6.1137365991e-06	9.7610410974e-05	0.0000000000e+00	4.2560747157e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0079977032e-10	3.5843207686e-06	6.0222973774e-09	0.0000000000e+00	2.3436397926e-19	3.2448281316e-08	7.0901471529e-08	9.9422720667e-01	8.4747125102e-13
4.1686938347e-07	5.6653617693e-03	5.5500336629e-12	2.7005658249e-11	9.9161038790e-11	6.1137226924e-06	9.9883347576e-05	0.0000000000e+00	4.3552052597e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0084404900e-10	3.5843126155e-06	6.0226813239e-09	0.0000000000e+00	2.3436344616e-19	3.3953753069e-08	7.0901310252e-08	9.9422494514e-01	8.8679062630e-13
4.2657951880e-07	5.6653485823e-03	5.6792777017e-12	2.7005595389e-11	1.0375968645e-10	6.1137084618e-06	1.0220918801e-04	0.0000000000e+00	4.4566440366e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0088938074e-10	3.5843042724e-06	6.0230743997e-09	0.0000000000e+00	2.3436290064e-19	3.5528494296e-08	7.0901145218e-08	9.9422263093e-01	9.2791915855e-13
4.3651583224e-07	5.6653350882e-03	5.8115299176e-12	2.7005531065e-11	1.0856980017e-10	6.1136938997e-06	1.0458916278e-04	0.0000000000e+00	4.5604447748e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0093579104e-10	3.5842957351e-06	6.0234768260e-09	0.0000000000e+00	2.3436234242e-19	3.7175651741e-08	7.0900976341e-08	9.9422026282e-01	9.7093903338e-13
4.4668359215e-07	5.6653212798e-03	5.9468602762e-12	2.7005465243e-11	1.1360097788e-10	6.1136789985e-06	1.0702453097e-04	0.0000000000e+00	4.6666624530e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0098330602e-10	3.5842869989e-06	6.0238888292e-09	0.0000000000e+00	2.3436177120e-19	3.8898512263e-08	7.0900803530e-08	9.9421783955e-01	1.0159360959e-12
4.5708818961e-07	5.6653071498e-03	6.0853403682e-12	2.7005397888e-11	1.1886324433e-10	6.1136637502e-06	1.0951658090e-04	0.0000000000e+00	4.7753533284e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0103195248e-10	3.5842780592e-06	6.0243106415e-09	0.0000000000e+00	2.3436118667e-19	4.0700508881e-08	7.0900626695e-08	9.9421535985e-01	1.0630000087e-12
4.6773514129e-07	5.6652926906e-03	6.2270434471e-12	2.7005328965e-11	1.2436706939e-10	6.1136481468e-06	1.1206663082e-04	0.0000000000e+00	4.8865749671e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0108175788e-10	3.5842689114e-06	6.0247425009e-09	0.0000000000e+00	2.3436058853e-19	4.2585227063e-08	7.0900445741e-08	9.9421282239e-01	1.1122244158e-12
4.7863009232e-07	5.6652778948e-03	6.3720444677e-12	2.7005258436e-11	1.3012338724e-10	6.1136321800e-06	1.1467602960e-04	0.0000000000e+00	5.0003862739e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0113275037e-10	3.5842595504e-06	6.0251846512e-09	0.0000000000e+00	2.3435997645e-19	4.4556411270e-08	7.0900260572e-08	9.9421022584e-01	1.1637071138e-12
4.8977881937e-07	5.6652627543e-03	6.5204201257e-12	2.7005186264e-11	1.3614361618e-10	6.1136158413e-06	1.1734615744e-04	0.0000000000e+00	5.1168475239e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0118495879e-10	3.5842499715e-06	6.0256373425e-09	0.0000000000e+00	2.3435935013e-19	4.6617971761e-08	7.0900071091e-08	9.9420756881e-01	1.2175502296e-12
5.0118723363e-07	5.6652472612e-03	6.6722488978e-12	2.7005112412e-11	1.4243967936e-10	6.1135991220e-06	1.2007842657e-04	0.0000000000e+00	5.2360203942e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0123841273e-10	3.5842401694e-06	6.0261008311e-09	0.0000000000e+00	2.3435870921e-19	4.8773991683e-08	7.0899877197e-08	9.9420484989e-01	1.2738604055e-12
5.1286138399e-07	5.6652314073e-03	6.8276110828e-12	2.7005036839e-11	1.4902402627e-10	6.1135820134e-06	1.2287428204e-04	0.0000000000e+00	5.3579679964e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0129314250e-10	3.5842301391e-06	6.0265753797e-09	0.0000000000e+00	2.3435805337e-19	5.1028734433e-08	7.0899678787e-08	9.9420206766e-01	1.3327489915e-12
5.2480746025e-07	5.6652151841e-03	6.9865888445e-12	2.7004959506e-11	1.5590965514e-10	6.1135645063e-06	1.2573520243e-04	0.0000000000e+00	5.4827549096e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0134917918e-10	3.5842198752e-06	6.0270612576e-09	0.0000000000e+00	2.3435738225e-19	5.3386651329e-08	7.0899475756e-08	9.9419922062e-01	1.3943322458e-12
5.3703179637e-07	5.6651985831e-03	7.1492662540e-12	2.7004880373e-11	1.6311013621e-10	6.1135465915e-06	1.2866270069e-04	0.0000000000e+00	5.6104472154e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0140655463e-10	3.5842093722e-06	6.0275587410e-09	0.0000000000e+00	2.3435669551e-19	5.5852389577e-08	7.0899267996e-08	9.9419630728e-01	1.4587315426e-12
5.4954087386e-07	5.6651815954e-03	7.3157293347e-12	2.7004799396e-11	1.7063963591e-10	6.1135282594e-06	1.3165832484e-04	0.0000000000e+00	5.7411125317e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0146530152e-10	3.5841986246e-06	6.0280681129e-09	0.0000000000e+00	2.3435599277e-19	5.8430800553e-08	7.0899055398e-08	9.9419332609e-01	1.5260735885e-12
5.6234132519e-07	5.6651642122e-03	7.4860661069e-12	2.7004716533e-11	1.7851294201e-10	6.1135095004e-06	1.3472365889e-04	0.0000000000e+00	5.8748200493e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0152545335e-10	3.5841876267e-06	6.0285896635e-09	0.0000000000e+00	2.3435527366e-19	6.1126948419e-08	7.0898837848e-08	9.9419027546e-01	1.5964906478e-12
5.7543993734e-07	5.6651464240e-03	7.6603666344e-12	2.7004631741e-11	1.8674548977e-10	6.1134903045e-06	1.3786032360e-04	0.0000000000e+00	6.0116405677e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0158704444e-10	3.5841763726e-06	6.0291236903e-09	0.0000000000e+00	2.3435453780e-19	6.3946119077e-08	7.0898615232e-08	9.9418715379e-01	1.6701207758e-12
5.8884365536e-07	5.6651282216e-03	7.8387230715e-12	2.7004544973e-11	1.9535338911e-10	6.1134706615e-06	1.4106997736e-04	0.0000000000e+00	6.1516465332e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0165011000e-10	3.5841648565e-06	6.0296704983e-09	0.0000000000e+00	2.3435378481e-19	6.6893829465e-08	7.0898387431e-08	9.9418395941e-01	1.7471080623e-12
6.0255958607e-07	5.6651095952e-03	8.0212297118e-12	2.7004456185e-11	2.0435345280e-10	6.1134505611e-06	1.4435431703e-04	0.0000000000e+00	6.2949120762e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0171468613e-10	3.5841530721e-06	6.0302304003e-09	0.0000000000e+00	2.3435301428e-19	6.9975837221e-08	7.0898154324e-08	9.9418069064e-01	1.8276028833e-12
6.1659500186e-07	5.6650905351e-03	8.2079830375e-12	2.7004365329e-11	2.1376322578e-10	6.1134299925e-06	1.4771507890e-04	0.0000000000e+00	6.4415130514e-15	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.0178080983e-10	3.5841410133e-06	6.0308037170e-09	0.0000000000e+00	2.3435222580e-19	7.3198150727e-08	7.0897915789e-08	9.9417734574e-01	1.9117621638e-12
