Time            	B2              	M6              	B3              	M1              	S0              	M5              	CH2O            	A1              	C2H4O           	C2              	C4              	A2              	E1              	M4              	C3              	E3              	M2              	E2              	B1              	M3              
1.9498445998e-11	8.0273935630e+02	1.9013941795e-06	3.9799511455e-06	2.4693152965e-07	-4.4772778325e+01	1.1439661868e+02	2.1365715787e-04	-1.1066885314e-07	2.3971299797e+02	8.4581543109e+04	-8.4853059175e+04	1.2969925110e+01	-1.3940961262e+02	1.1234645189e+02	3.9347480178e-07	-2.8024338992e-07	2.1390651154e-04	-8.4668876783e+04	8.3810606602e+04	5.6615223801e-09
1.9952623150e-11	6.9833274197e+02	1.9768300328e-06	3.4346922462e-06	2.4506013059e-07	-4.4354120538e+01	1.1641670152e+02	2.1169607415e-04	-1.0956246318e-07	2.3971301284e+02	8.3789460769e+04	-8.4060767262e+04	1.2760853131e+01	-1.3810754054e+02	1.1053545580e+02	4.2023558981e-07	-2.7762669821e-07	2.1197296073e-04	-8.3878305600e+04	8.3122721291e+04	5.6102769112e-09
2.0417379447e-11	6.2456936328e+02	2.0546441798e-06	3.0501240644e-06	2.4317074790e-07	-4.3929962926e+01	1.1845013254e+02	2.0970826534e-04	-1.0843993470e-07	2.3971302617e+02	8.2986585754e+04	-8.3257678554e+04	1.2550399519e+01	-1.3678785079e+02	1.0871249161e+02	4.4870076060e-07	-2.7497434697e-07	2.1001439112e-04	-8.3076960739e+04	8.2393395951e+04	5.5583671110e-09
2.0892961309e-11	5.7243111524e+02	2.1348768946e-06	2.7789650403e-06	2.4126386833e-07	-4.3500264756e+01	1.2049621629e+02	2.0769381259e-04	-1.0730127938e-07	2.3971303844e+02	8.2172950865e+04	-8.2443825740e+04	1.2338636294e+01	-1.3545056162e+02	1.0687818324e+02	4.7896982714e-07	-2.7228644448e-07	2.0803098287e-04	-8.2264874912e+04	8.1631681375e+04	5.5057976923e-09
2.1379620895e-11	5.3541718785e+02	2.2175669190e-06	2.5871315188e-06	2.3934001517e-07	-4.3065004312e+01	1.2255422491e+02	2.0565282049e-04	-1.0614652261e-07	2.3971305000e+02	8.1348598386e+04	-8.1619251008e+04	1.2125638816e+01	-1.3409571746e+02	1.0503318355e+02	5.1114740421e-07	-2.6956313029e-07	2.0602294470e-04	-8.1442090285e+04	8.0844120561e+04	5.4525741225e-09
2.1877616239e-11	5.0886973253e+02	2.3027512840e-06	2.4502023166e-06	2.3739974928e-07	-4.2624182232e+01	1.2462339805e+02	2.0358541799e-04	-1.0497570416e-07	2.3971306111e+02	8.0513580446e+04	-8.0784006408e+04	1.1911485803e+01	-1.3272338473e+02	1.0317817442e+02	5.4534341359e-07	-2.6680457647e-07	2.0399051495e-04	-8.0608658840e+04	8.0035423408e+04	5.3987026523e-09
2.2387211386e-11	4.8948632755e+02	2.3904651228e-06	2.3508626157e-06	2.3544367021e-07	-4.2177810818e+01	1.2670294285e+02	2.0149175931e-04	-1.0378887874e-07	2.3971307196e+02	7.9667959383e+04	-7.9938154209e+04	1.1696259329e+01	-1.3133365260e+02	1.0131386682e+02	5.8167329294e-07	-2.6401098878e-07	2.0193396272e-04	-7.9764642745e+04	7.9208954605e+04	5.3441903462e-09
2.2908676528e-11	4.7496797871e+02	2.4807414790e-06	2.2770590817e-06	2.3347241731e-07	-4.1725904010e+01	1.2879203396e+02	1.9937202481e-04	-1.0258611669e-07	2.3971308266e+02	7.8811808112e+04	-7.9081767254e+04	1.1480044823e+01	-1.2992663417e+02	9.9441000774e+01	6.2025820734e-07	-2.6118260791e-07	1.9985358899e-04	-7.8910114715e+04	7.8367085990e+04	5.2890451112e-09
2.3442288153e-11	4.6369369235e+02	2.5736111048e-06	2.2202921173e-06	2.3148667082e-07	-4.1268530712e+01	1.3088981374e+02	1.9722642196e-04	-1.0136750461e-07	2.3971309330e+02	7.7945210475e+04	-7.8214929366e+04	1.1262931062e+01	-1.2850245194e+02	9.7560345271e+01	6.6122526533e-07	-2.5831971065e-07	1.9774972770e-04	-7.8045158382e+04	7.7511522380e+04	5.2332757273e-09
2.3988329190e-11	4.5455647567e+02	2.6691022569e-06	2.1747603398e-06	2.2948715294e-07	-4.0805678740e+01	1.3299539239e+02	1.9505518620e-04	-1.0013314600e-07	2.3971310395e+02	7.7068261645e+04	-7.7337735613e+04	1.1045010138e+01	-1.2706127416e+02	9.5672698053e+01	7.0470773544e-07	-2.5542261116e-07	1.9562274695e-04	-7.7169868659e+04	7.6643465835e+04	5.1768918770e-09
2.4547089157e-11	4.4682463156e+02	2.7672404889e-06	2.1366195426e-06	2.2747462883e-07	-4.0337437488e+01	1.3510784829e+02	1.9285858185e-04	-9.8883161924e-08	2.3971311464e+02	7.6181068432e+04	-7.6450292800e+04	1.0826377442e+01	-1.2560325668e+02	9.3778885395e+01	7.5084526344e-07	-2.5249166215e-07	1.9347305007e-04	-7.6284352105e+04	7.5763754858e+04	5.1199041748e-09
2.5118864315e-11	4.3997984087e+02	2.8680484370e-06	2.1031592894e-06	2.2544990788e-07	-3.9863855675e+01	1.3722622833e+02	1.9063690305e-04	-9.7617691614e-08	2.3971312539e+02	7.5283749708e+04	-7.5552719749e+04	1.0607131619e+01	-1.2412860200e+02	9.1879761778e+01	7.9978409213e-07	-2.4952725607e-07	1.9130107674e-04	-7.5388727290e+04	7.4873026589e+04	5.0623241975e-09
2.5703957828e-11	4.3368765667e+02	2.9715455541e-06	2.0726236301e-06	2.2341384431e-07	-3.9385007493e+01	1.3934954882e+02	1.8839047451e-04	-9.6336893163e-08	2.3971313624e+02	7.4376436696e+04	-7.4645147655e+04	1.0387374482e+01	-1.2263752120e+02	8.9976209114e+01	8.5167730211e-07	-2.4652982619e-07	1.8910730407e-04	-7.4483125125e+04	7.3971746670e+04	5.0041645120e-09
2.6302679919e-11	4.2772760949e+02	3.0777479489e-06	2.0438559147e-06	2.2136733858e-07	-3.8900959320e+01	1.4147679550e+02	1.8611965257e-04	-9.5040944159e-08	2.3971314717e+02	7.3459273378e+04	-7.3727720461e+04	1.0167211003e+01	-1.2113025128e+02	8.8069136684e+01	9.0668500413e-07	-2.4349984796e-07	1.8689224776e-04	-7.3567689249e+04	7.3060279515e+04	4.9454387057e-09
2.6915348039e-11	4.2195560484e+02	3.1866680672e-06	2.0161003533e-06	2.1931133800e-07	-3.8411796480e+01	1.4360692504e+02	1.8382482582e-04	-9.3730042305e-08	2.3971315821e+02	7.2532416780e+04	-7.2800595170e+04	9.9467491657e+00	-1.1960704873e+02	8.6159479853e+01	9.6497459906e-07	-2.4043783992e-07	1.8465646306e-04	-7.2642576324e+04	7.2138926220e+04	4.8861614132e-09
2.7542287033e-11	4.1628428426e+02	3.2983147233e-06	1.9890176475e-06	2.1724683870e-07	-3.7917615578e+01	1.4573886367e+02	1.8150641644e-04	-9.2404406143e-08	2.3971316935e+02	7.1596037521e+04	-7.1863942389e+04	9.7261000967e+00	-1.1806823121e+02	8.4248201259e+01	1.0267208824e-06	-2.3734436542e-07	1.8240054617e-04	-7.1707956541e+04	7.1207944751e+04	4.8263483521e-09
2.8183829313e-11	4.1065137947e+02	3.4126923831e-06	1.9619178602e-06	2.1517488391e-07	-3.7418489404e+01	1.4787151205e+02	1.7916488022e-04	-9.1064275305e-08	2.3971318060e+02	7.0650319640e+04	-7.0917946113e+04	9.5053775945e+00	-1.1651398824e+02	8.2336286459e+01	1.0921064727e-06	-2.3422003242e-07	1.8012513464e-04	-7.0764013634e+04	7.0267581371e+04	4.7660163350e-09
2.8840315031e-11	4.0502221394e+02	3.5298013071e-06	1.9350012792e-06	2.1309656832e-07	-3.6914546661e+01	1.5000374324e+02	1.7680070788e-04	-8.9709911825e-08	2.3971319195e+02	6.9695461534e+04	-6.9962804752e+04	9.2846982706e+00	-1.1494476334e+02	8.0424745753e+01	1.1613218584e-06	-2.3106549594e-07	1.7783090888e-04	-6.9810945441e+04	6.9318069166e+04	4.7051833083e-09
2.9512092267e-11	3.9937570288e+02	3.6496372459e-06	1.9079924130e-06	2.1101303620e-07	-3.6405888826e+01	1.5213440449e+02	1.7441442585e-04	-8.8341599998e-08	2.3971320341e+02	6.8731675827e+04	-6.8998730914e+04	9.0641814427e+00	-1.1336085469e+02	7.8514612597e+01	1.2345656399e-06	-2.2788145827e-07	1.7551859303e-04	-6.8848964169e+04	6.8359641830e+04	4.6438683755e-09
3.0199517204e-11	3.9369941800e+02	3.7721912519e-06	1.8808655113e-06	2.0892548382e-07	-3.5892648093e+01	1.5426231804e+02	1.7200659696e-04	-8.6959647365e-08	2.3971321497e+02	6.7759189930e+04	-6.8025952017e+04	8.8439490106e+00	-1.1176264705e+02	7.6606942833e+01	1.3120447165e-06	-2.2466867045e-07	1.7318895593e-04	-6.7878296721e+04	6.7392539209e+04	4.5820918241e-09
3.0902954325e-11	3.8798564599e+02	3.8974491615e-06	1.8535598940e-06	2.0683515870e-07	-3.5374928206e+01	1.5638628502e+02	1.6957782072e-04	-8.5564385182e-08	2.3971322663e+02	6.6778246035e+04	-6.7044710235e+04	8.6241250380e+00	-1.1015053830e+02	7.4702811279e+01	1.3939746049e-06	-2.2142793237e-07	1.7084281166e-04	-6.6899184767e+04	6.6417011190e+04	4.5198751385e-09
3.1622776602e-11	3.8223119968e+02	4.0253917041e-06	1.8260653860e-06	2.0474336135e-07	-3.4852886900e+01	1.5850508415e+02	1.6712873444e-04	-8.4156168818e-08	2.3971323838e+02	6.5789101616e+04	-6.6055263074e+04	8.4048359392e+00	-1.0852494683e+02	7.2803312783e+01	1.4805794876e-06	-2.1816009444e-07	1.6848102079e-04	-6.5911885239e+04	6.5433318466e+04	4.4572410335e-09
3.2359365693e-11	3.7643463234e+02	4.1559941299e-06	1.7983708460e-06	2.0265144559e-07	-3.4326659895e+01	1.6061747467e+02	1.6466001369e-04	-8.2735378430e-08	2.3971325023e+02	6.4792029587e+04	-6.5057883453e+04	8.1862101242e+00	-1.0688632302e+02	7.0909559709e+01	1.5720924613e-06	-2.1486605806e-07	1.6610449097e-04	-6.4916670469e+04	6.4441735403e+04	4.3942134708e-09
3.3113112148e-11	3.7059586101e+02	4.2892258504e-06	1.7704759614e-06	2.0056081834e-07	-3.3796399288e+01	1.6272219942e+02	1.6217237245e-04	-8.1302419257e-08	2.3971326216e+02	6.3787318380e+04	-6.4052859828e+04	7.9683777042e+00	-1.0523514078e+02	6.9022679084e+01	1.6687557649e-06	-2.1154677589e-07	1.6371417741e-04	-6.3913828286e+04	6.3442550539e+04	4.3308176709e-09
3.3884415614e-11	3.6471571825e+02	4.4250506510e-06	1.7423838585e-06	1.9847294171e-07	-3.3262266226e+01	1.6481798303e+02	1.5966656448e-04	-7.9857722202e-08	2.3971327419e+02	6.2775272492e+04	-6.3040496723e+04	7.7514706773e+00	-1.0357190033e+02	6.7143814283e+01	1.7708207771e-06	-2.0820325369e-07	1.6131108421e-04	-6.2903662554e+04	6.2436067567e+04	4.2670801485e-09
3.4673685045e-11	3.5879546481e+02	4.5634259400e-06	1.7141005628e-06	1.9638933133e-07	-3.2724429637e+01	1.6690353893e+02	1.5714338264e-04	-7.8401744048e-08	2.3971328629e+02	6.1756212204e+04	-6.2021114457e+04	7.5356222002e+00	-1.0189712776e+02	6.5274118720e+01	1.8785483848e-06	-2.0483654938e-07	1.5889626403e-04	-6.1886492898e+04	6.1422605545e+04	4.2030287045e-09
3.5481338923e-11	3.5283676964e+02	4.7043030158e-06	1.6856336060e-06	1.9431155824e-07	-3.2183067925e+01	1.6897756747e+02	1.5460366013e-04	-7.6934967920e-08	2.3971329848e+02	6.0730474094e+04	-6.0995049651e+04	7.3209667828e+00	-1.0021137655e+02	6.3414757531e+01	1.9922089408e-06	-2.0144777470e-07	1.5647081934e-04	-6.0862655204e+04	6.0402499424e+04	4.1386924575e-09
3.6307805477e-11	3.4684153818e+02	4.8476268256e-06	1.6569923389e-06	1.9224124897e-07	-3.1638366096e+01	1.7103875881e+02	1.5204827065e-04	-7.5457903570e-08	2.3971331074e+02	5.9698411097e+04	-5.9962655288e+04	7.1076399900e+00	-9.8515226054e+01	6.1566904985e+01	2.1120824146e-06	-1.9803809545e-07	1.5403590267e-04	-5.9832501693e+04	5.9376100283e+04	4.0741018529e-09
3.7153522910e-11	3.4081175598e+02	4.9933352017e-06	1.6281859700e-06	1.9018008324e-07	-3.1090519220e+01	1.7308580087e+02	1.4947812741e-04	-7.3971087411e-08	2.3971332307e+02	5.8660392086e+04	-5.8924300303e+04	6.8957776173e+00	-9.6809282951e+01	5.9731737357e+01	2.2384587340e-06	-1.9460873011e-07	1.5159271598e-04	-5.8796400498e+04	5.8343775070e+04	4.0092886444e-09
3.8018939632e-11	3.3474967659e+02	5.1413597791e-06	1.5992252713e-06	1.8812979805e-07	-3.0539731175e+01	1.7511737231e+02	1.4689418532e-04	-7.2475083013e-08	2.3971333546e+02	5.7616802795e+04	-5.7880370495e+04	6.6855164192e+00	-9.5094180856e+01	5.7910439222e+01	2.3716374598e-06	-1.9116095286e-07	1.4914251257e-04	-5.7754736580e+04	5.7305907332e+04	3.9442859449e-09
3.8904514499e-11	3.2865759167e+02	5.2916249336e-06	1.5701231177e-06	1.8609218402e-07	-2.9986207351e+01	1.7713215373e+02	1.4429743919e-04	-7.0970480953e-08	2.3971334792e+02	5.6568045050e+04	-5.6831267759e+04	6.4769929527e+00	-9.3370577607e+01	5.6104193439e+01	2.5119282235e-06	-1.8769609104e-07	1.4668659566e-04	-5.6707910972e+04	5.6262896671e+04	3.8791281893e-09
3.9810717055e-11	3.2253790260e+02	5.4440480863e-06	1.5408855347e-06	1.8406908661e-07	-2.9430192158e+01	1.7912882672e+02	1.4168892445e-04	-6.9457898906e-08	2.3971336043e+02	5.5514537094e+04	-5.5777410447e+04	6.2703436629e+00	-9.1639166840e+01	5.4314181942e+01	2.6596506182e-06	-1.8421552629e-07	1.4422631902e-04	-5.5656341085e+04	5.5215159038e+04	3.8138511516e-09
4.0738027780e-11	3.1639311182e+02	5.5985395132e-06	1.5115301721e-06	1.8206240564e-07	-2.8871878430e+01	1.8110607793e+02	1.3906971674e-04	-6.7937981751e-08	2.3971337299e+02	5.4456713392e+04	-5.4719233081e+04	6.0657044863e+00	-8.9900657245e+01	5.2541582163e+01	2.8151342673e-06	-1.8072069377e-07	1.4176308663e-04	-5.4600460542e+04	5.4163126452e+04	3.7484919352e-09
4.1686938347e-11	3.1022586387e+02	5.7550024471e-06	1.4820667786e-06	1.8007409514e-07	-2.8311539337e+01	1.8306260049e+02	1.3644093197e-04	-6.6411401256e-08	2.3971338559e+02	5.3395024683e+04	-5.3657186536e+04	5.8632106727e+00	-8.8155789897e+01	5.0787565707e+01	2.9787187738e-06	-1.7721308252e-07	1.3929835271e-04	-5.3540719204e+04	5.3107247146e+04	3.6830889742e-09
4.2657951880e-11	3.0403887196e+02	5.9133329288e-06	1.4525096788e-06	1.7810616260e-07	-2.7749378107e+01	1.8499709836e+02	1.3380372568e-04	-6.4878856167e-08	2.3971339824e+02	5.2329937702e+04	-5.2591737619e+04	5.6629963651e+00	-8.6405337388e+01	4.9053294458e+01	3.1507537436e-06	-1.7369423436e-07	1.3683362108e-04	-5.2477582900e+04	5.2047985211e+04	3.6176820156e-09
4.3651583224e-11	2.9783491415e+02	6.0734196771e-06	1.4228711507e-06	1.7616066751e-07	-2.7185709842e+01	1.8690829056e+02	1.3115929230e-04	-6.3341071523e-08	2.3971341092e+02	5.1261934875e+04	-5.1523368936e+04	5.4651941313e+00	-8.4650080978e+01	4.7339916825e+01	3.3315988013e-06	-1.7016574302e-07	1.3437044443e-04	-5.1411533142e+04	5.0985820475e+04	3.5523121015e-09
4.4668359215e-11	2.9161688866e+02	6.2351443010e-06	1.3931652632e-06	1.7423972158e-07	-2.6620754384e+01	1.8879491295e+02	1.2850886482e-04	-6.1798798768e-08	2.3971342362e+02	5.0191514218e+04	-5.0452578593e+04	5.2699348134e+00	-8.2890848339e+01	4.5648566105e+01	3.5216234415e-06	-1.6662925372e-07	1.3191042387e-04	-5.0343066987e+04	4.9921248147e+04	3.4870215560e-09
4.5708818961e-11	2.8538773282e+02	6.3983813418e-06	1.3634079039e-06	1.7234548775e-07	-2.6054649159e+01	1.9065572176e+02	1.2585371402e-04	-6.0252815093e-08	2.3971343635e+02	4.9119189033e+04	-4.9379879901e+04	5.0773471508e+00	-8.1128531300e+01	4.3980357323e+01	3.7212069426e-06	-1.6308646210e-07	1.2945520803e-04	-4.9272696716e+04	4.8854778601e+04	3.4218539618e-09
4.6773514129e-11	2.7915069485e+02	6.5629983878e-06	1.3336099869e-06	1.7048017570e-07	-2.5488914870e+01	1.9248949686e+02	1.2319514753e-04	-5.8703921063e-08	2.3971344909e+02	4.8045487100e+04	-4.8305802034e+04	4.8875572755e+00	-7.9363632572e+01	4.2336384470e+01	3.9307382322e-06	-1.5953911274e-07	1.2700649204e-04	-4.8200949483e+04	4.7786937762e+04	3.3568541333e-09
4.7863009232e-11	2.7290870921e+02	6.7288559274e-06	1.3037904409e-06	1.6864605292e-07	-2.4920668796e+01	1.9429504750e+02	1.2053450839e-04	-5.7152948148e-08	2.3971346185e+02	4.6970951714e+04	-4.7230885281e+04	4.7006888324e+00	-7.7597906754e+01	4.0717714639e+01	4.1506158569e-06	-1.5598899792e-07	1.2456601602e-04	-4.7128366701e+04	4.6718262984e+04	3.2920680762e-09
4.8977881937e-11	2.6666512234e+02	6.8958078964e-06	1.2739627380e-06	1.6684541890e-07	-2.4353770994e+01	1.9607121276e+02	1.1787317443e-04	-5.5600740753e-08	2.3971347460e+02	4.5896138425e+04	-4.6155688932e+04	4.5168614810e+00	-7.5831340092e+01	3.9125389089e+01	4.3812476339e-06	-1.5243795602e-07	1.2213556414e-04	-4.6055503816e+04	4.5649310211e+04	3.2275429628e-09
5.0118723363e-11	2.6042317485e+02	7.0637016321e-06	1.2441431636e-06	1.6508063445e-07	-2.3785423212e+01	1.9781686709e+02	1.1521255654e-04	-5.4048177881e-08	2.3971348735e+02	4.4821617842e+04	-4.5080780680e+04	4.3361921663e+00	-7.4065651564e+01	3.7560416410e+01	4.6230505508e-06	-1.4888786953e-07	1.1971696276e-04	-4.4982929600e+04	4.4580643897e+04	3.1633270830e-09
5.1286138399e-11	2.5418632094e+02	7.2323782674e-06	1.2143472645e-06	1.6335408726e-07	-2.3219938420e+01	1.9953092269e+02	1.1255409740e-04	-5.2496147566e-08	2.3971350008e+02	4.3747971605e+04	-4.4006746368e+04	4.1587929019e+00	-7.2300786298e+01	3.6023772390e+01	4.8764504589e-06	-1.4534066349e-07	1.1731207888e-04	-4.3911225638e+04	4.3512846428e+04	3.0994698028e-09
5.2480746025e-11	2.4795797764e+02	7.4016729410e-06	1.1845933443e-06	1.6166822699e-07	-2.2653175890e+01	2.0121233362e+02	1.0989926967e-04	-5.0945573288e-08	2.3971351280e+02	4.2675795621e+04	-4.2934177652e+04	3.9847725615e+00	-7.0538861025e+01	3.4516394080e+01	5.1418818359e-06	-1.4179830292e-07	1.1492281809e-04	-4.2840985610e+04	4.2446506045e+04	3.0360215104e-09
5.3703179637e-11	2.4174169262e+02	7.5714151482e-06	1.1548953580e-06	1.6002553273e-07	-2.2085541002e+01	2.0286009913e+02	1.0724957428e-04	-4.9397390596e-08	2.3971352549e+02	4.1605695992e+04	-4.1863680936e+04	3.8142347282e+00	-6.8780812352e+01	3.3039178649e+01	5.4197874764e-06	-1.3826279030e-07	1.1255112252e-04	-4.1772814577e+04	4.1382225604e+04	2.9730335612e-09
5.4954087386e-11	2.3554102024e+02	7.7414290969e-06	1.1252734851e-06	1.5842849816e-07	-2.1526681125e+01	2.0447326719e+02	1.0460653834e-04	-4.7852535096e-08	2.3971353815e+02	4.0538287175e+04	-4.0795880228e+04	3.6472765227e+00	-6.7025372729e+01	3.1592980984e+01	5.7106181677e-06	-1.3473616384e-07	1.1019896849e-04	-4.0707328169e+04	4.0320625559e+04	2.9105582161e-09
5.6234132519e-11	2.2935961022e+02	7.9115341798e-06	1.0957419079e-06	1.5687970861e-07	-2.0964196354e+01	2.0605093746e+02	1.0197171313e-04	-4.6312002070e-08	2.3971355076e+02	3.9474198786e+04	-3.9731392648e+04	3.4839930866e+00	-6.5276693807e+01	3.0178606299e+01	6.0148323064e-06	-1.3122049265e-07	1.0786836405e-04	-3.9645151752e+04	3.9262319378e+04	2.8486485761e-09
5.7543993734e-11	2.2320115232e+02	8.0815453644e-06	1.0663150931e-06	1.5538175969e-07	-2.0402666658e+01	2.0759226501e+02	9.9346671688e-05	-4.4776788328e-08	2.3971356333e+02	3.8414064906e+04	-3.8670856769e+04	3.3244722093e+00	-6.3534635076e+01	2.8796811705e+01	6.3328955416e-06	-1.2771787410e-07	1.0556134624e-04	-3.8586919461e+04	3.8207941947e+04	2.7873585095e-09
5.8884365536e-11	2.1706938211e+02	8.2512737815e-06	1.0370168582e-06	1.5393721907e-07	-1.9845647655e+01	2.0909646285e+02	9.6733006424e-05	-4.3247847393e-08	2.3971357584e+02	3.7358528064e+04	-3.7614918598e+04	3.1687929091e+00	-6.1799697574e+01	2.7448305169e+01	6.6652803239e-06	-1.2423043644e-07	1.0327997827e-04	-3.7533273246e+04	3.7158135535e+04	2.7267425772e-09
6.0255958607e-11	2.1096807517e+02	8.4205272133e-06	1.0078791490e-06	1.5254872176e-07	-1.9293126248e+01	2.1056280536e+02	9.4132326430e-05	-4.1726178779e-08	2.3971358829e+02	3.6308238408e+04	-3.6564228194e+04	3.0170297505e+00	-6.0073282692e+01	2.6133737750e+01	7.0124654917e-06	-1.2076032839e-07	1.0102634639e-04	-3.6484861778e+04	3.6113546428e+04	2.6668559499e-09
6.1659500186e-11	2.0490104241e+02	8.5891106919e-06	9.7889588346e-07	1.5121900769e-07	-1.8742266417e+01	2.1199063101e+02	9.1546254671e-05	-4.0212868415e-08	2.3971360066e+02	3.5263851578e+04	-3.5519438289e+04	2.8692547159e+00	-5.8356690196e+01	2.4853698978e+01	7.3749358058e-06	-1.1730970959e-07	9.8802556646e-05	-3.5442339325e+04	3.5074823546e+04	2.6077543215e-09
6.3095734448e-11	1.9887211188e+02	8.7568271492e-06	9.5009247048e-07	1.4995074065e-07	-1.8193981186e+01	2.1337934486e+02	8.8976425065e-05	-3.8708918104e-08	2.3971361296e+02	3.4226027436e+04	-3.4481209598e+04	2.7255280575e+00	-5.6651041673e+01	2.3608723531e+01	7.7531814564e-06	-1.1388076218e-07	9.6610731426e-05	-3.4406364568e+04	3.4042623776e+04	2.5494938183e-09
6.4565422903e-11	1.9288513929e+02	8.9234780590e-06	9.2149139164e-07	1.4874659476e-07	-1.7650392346e+01	2.1472842121e+02	8.6424479312e-05	-3.7215329447e-08	2.3971362516e+02	3.3195428623e+04	-3.3450206832e+04	2.5859025108e+00	-5.4957108309e+01	2.2399284372e+01	8.1476975729e-06	-1.1047567841e-07	9.4453005846e-05	-3.3377599323e+04	3.3017607972e+04	2.4921309022e-09
6.6069344801e-11	1.8694398417e+02	9.0888641656e-06	8.9310827889e-07	1.4760935778e-07	-1.7110337235e+01	2.1603740557e+02	8.3892063662e-05	-3.5733186832e-08	2.3971363727e+02	3.2172720212e+04	-3.2427093851e+04	2.4504277302e+00	-5.3276260685e+01	2.1225786331e+01	8.5589836983e-06	-1.0709665314e-07	9.2331523948e-05	-3.2356707245e+04	3.2000436136e+04	2.4357222709e-09
6.7608297539e-11	1.8105251082e+02	9.2527861868e-06	8.6496254426e-07	1.4654172651e-07	-1.6574841961e+01	2.1730591692e+02	8.1380825425e-05	-3.4263494402e-08	2.3971364928e+02	3.1158567279e+04	-3.1412536720e+04	2.3191413956e+00	-5.1609457824e+01	2.0088572724e+01	8.9875432735e-06	-1.0374588509e-07	9.0248434741e-05	-3.1344352411e+04	3.0991770468e+04	2.3803247517e-09
6.9183097092e-11	1.7521458163e+02	9.4150456179e-06	8.3707291765e-07	1.4554645064e-07	-1.6044589162e+01	2.1853364908e+02	7.8892409478e-05	-3.2807286376e-08	2.3971366117e+02	3.0153633981e+04	-3.0407200244e+04	2.1920752700e+00	-4.9957724852e+01	1.8987917972e+01	9.4338830892e-06	-1.0042556939e-07	8.8205888127e-05	-3.0341197921e+04	2.9992271912e+04	2.3259951941e-09
7.0794578438e-11	1.6943403895e+02	9.5754454684e-06	8.0945733316e-07	1.4462629484e-07	-1.5519399710e+01	2.1972037266e+02	7.6428454435e-05	-3.1365602310e-08	2.3971367294e+02	2.9158582112e+04	-2.9411746017e+04	2.0692535520e+00	-4.8322258036e+01	1.7924027266e+01	9.8985127643e-06	-9.7137891913e-08	8.6206030562e-05	-2.9347904349e+04	2.9002598218e+04	2.2727903550e-09
7.2443596007e-11	1.6371470227e+02	9.7337911140e-06	7.8213417964e-07	1.4378400952e-07	-1.4999821402e+01	2.2086593575e+02	7.3990588907e-05	-2.9939460527e-08	2.3971368459e+02	2.8174069267e+04	-2.8426832166e+04	1.9506917626e+00	-4.6704097166e+01	1.6897036971e+01	1.0381944195e-05	-9.3885025947e-08	8.4251000766e-05	-2.8365128237e+04	2.8023403694e+04	2.2207667841e-09
7.4131024130e-11	1.5806036244e+02	9.8898911429e-06	7.5512141962e-07	1.4302235318e-07	-1.4486018017e+01	2.2197026456e+02	7.1580427594e-05	-2.8529877251e-08	2.3971369610e+02	2.7200747505e+04	-2.7453110904e+04	1.8363977356e+00	-4.5104356855e+01	1.5907013040e+01	1.0884691018e-05	-9.0669125935e-08	8.2342925277e-05	-2.7393520518e+04	2.7055336762e+04	2.1699807063e-09
7.5857757503e-11	1.5247476169e+02	1.0043558130e-05	7.2843721455e-07	1.4234407018e-07	-1.3978464678e+01	2.2303336459e+02	6.9199567066e-05	-2.7137849558e-08	2.3971370747e+02	2.6239261475e+04	-2.6491227357e+04	1.7263707557e+00	-4.3524064267e+01	1.4953950675e+01	1.1407268109e-05	-8.7492322233e-08	8.0483913734e-05	-2.6433724817e+04	2.6099038807e+04	2.1204878967e-09
7.7624711663e-11	1.4696159552e+02	1.0194609525e-05	7.0209898695e-07	1.4175189756e-07	-1.3477575250e+01	2.2405532035e+02	6.6849581712e-05	-2.5764360327e-08	2.3971371868e+02	2.5290246878e+04	-2.5541817649e+04	1.6206020055e+00	-4.1964244561e+01	1.4037774188e+01	1.1950191061e-05	-8.4356715563e-08	7.8676054307e-05	-2.5486375817e+04	2.5155142255e+04	2.0723435588e-09
7.9432823472e-11	1.4152449552e+02	1.0342868471e-05	6.7612410248e-07	1.4124856300e-07	-1.2983594216e+01	2.2503629540e+02	6.4532019439e-05	-2.4410376566e-08	2.3971372974e+02	2.4354328753e+04	-2.4605507079e+04	1.5190746405e+00	-4.0425946513e+01	1.3158336852e+01	1.2513975708e-05	-8.1264371299e-08	7.6921408911e-05	-2.4552097526e+04	2.4224268776e+04	2.0256021982e-09
8.1283051616e-11	1.3616702082e+02	1.0488164667e-05	6.5052964260e-07	1.4083677617e-07	-1.2496798575e+01	2.2597653156e+02	6.2248397423e-05	-2.3076842896e-08	2.3971374063e+02	2.3432119711e+04	-2.3682908562e+04	1.4217636729e+00	-3.8910188755e+01	1.2315421819e+01	1.3099137661e-05	-7.8217313824e-08	7.5222008505e-05	-2.3631501562e+04	2.3307027725e+04	1.9803174973e-09
8.3176377110e-11	1.3089265042e+02	1.0630335197e-05	6.2533223399e-07	1.4051922344e-07	-1.2017582938e+01	2.2687634777e+02	6.0000197844e-05	-2.1764677468e-08	2.3971375135e+02	2.2524218196e+04	-2.2774620968e+04	1.3286360181e+00	-3.7417935433e+01	1.1508743231e+01	1.3706191888e-05	-7.5217520829e-08	7.3579848400e-05	-2.2725185436e+04	2.2404014492e+04	1.9365421911e-09
