Extremum 1 found at image  0.048366 with energy: -0.000255
Extremum 2 found at image  1.254022 with energy:  0.084795
Extremum 3 found at image  1.757152 with energy:  0.071186
Extremum 4 found at image  6.012154 with energy:  3.294463
